voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0, John Barclay COX(Ind) , Mike ROY(Ind) , Sandy LESLIES cottish (LD) , James Andrew LOW(Lab) , Stewart ADAMS(Con) , Iain Ronald Mc La chlan CAMERON (Alba) , Neil WOODWARD(Grn) , Glen David REYNOLDS (SNP) ,3,8
1, Stewart ADAMS(Con) , John Barclay COX(Ind) , Sandy LESLIES cottish (LD) , Mike ROY(Ind) , Neil WOODWARD(Grn) , Glen David REYNOLDS (SNP) , Iain Ronald Mc La chlan CAMERON (Alba) , James Andrew LOW(Lab) ,3,8
2, Glen David REYNOLDS (SNP) , Neil WOODWARD(Grn) , James Andrew LOW(Lab) , Sandy LESLIES cottish (LD) , John Barclay COX(Ind) , Iain Ronald Mc La chlan CAMERON (Alba) , Mike ROY(Ind) , Stewart ADAMS(Con) ,3,8
3, Glen David REYNOLDS (SNP) , John Barclay COX(Ind) , Mike ROY(Ind) , Neil WOODWARD(Grn) ,skipped,skipped,skipped,skipped,3,8
4, Glen David REYNOLDS (SNP) , John Barclay COX(Ind) , Mike ROY(Ind) , Neil WOODWARD(Grn) ,skipped,skipped,skipped,skipped,3,8
5, Glen David REYNOLDS (SNP) , John Barclay COX(Ind) , Mike ROY(Ind) , Neil WOODWARD(Grn) ,skipped,skipped,skipped,skipped,3,8
6, Glen David REYNOLDS (SNP) , John Barclay COX(Ind) , Neil WOODWARD(Grn) , Sandy LESLIES cottish (LD) , Iain Ronald Mc La chlan CAMERON (Alba) , James Andrew LOW(Lab) , Mike ROY(Ind) , Stewart ADAMS(Con) ,3,8
7, Glen David REYNOLDS (SNP) , Iain Ronald Mc La chlan CAMERON (Alba) , Sandy LESLIES cottish (LD) , Neil WOODWARD(Grn) ,skipped,skipped,skipped,skipped,3,8
8, Iain Ronald Mc La chlan CAMERON (Alba) , Mike ROY(Ind) , Stewart ADAMS(Con) ,skipped,skipped,skipped,skipped,skipped,3,8
9, Stewart ADAMS(Con) , John Barclay COX(Ind) , Glen David REYNOLDS (SNP) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,3,8
10, Stewart ADAMS(Con) , John Barclay COX(Ind) , James Andrew LOW(Lab) , Iain Ronald Mc La chlan CAMERON (Alba) ,skipped,skipped,skipped,skipped,3,8
11, John Barclay COX(Ind) , Stewart ADAMS(Con) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,skipped,3,8
12, John Barclay COX(Ind) , Stewart ADAMS(Con) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,skipped,3,8
13, John Barclay COX(Ind) , Stewart ADAMS(Con) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,skipped,3,8
14, John Barclay COX(Ind) , Stewart ADAMS(Con) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,skipped,3,8
15, John Barclay COX(Ind) , Stewart ADAMS(Con) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,skipped,3,8
16, John Barclay COX(Ind) , Stewart ADAMS(Con) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,skipped,3,8
17, James Andrew LOW(Lab) , Sandy LESLIES cottish (LD) , Neil WOODWARD(Grn) , Mike ROY(Ind) , John Barclay COX(Ind) , Iain Ronald Mc La chlan CAMERON (Alba) , Glen David REYNOLDS (SNP) ,skipped,3,8
18, Stewart ADAMS(Con) , Iain Ronald Mc La chlan CAMERON (Alba) , Mike ROY(Ind) , James Andrew LOW(Lab) ,skipped,skipped,skipped,skipped,3,8
