voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
1,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
2,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
3,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
4,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
5,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
6,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
7,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
8,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
9,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
10,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
11,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
13,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
17,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
22,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
23,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
30,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
36,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
37,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
38,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
39,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
40,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
41,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
42,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
43,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
44,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
45,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
46,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
47,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
48,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
49,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
50,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
51,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
52,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
53,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
54,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
55,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
56,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
57,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
58,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
59,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
60,Lindsay ASHFORD    (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
