voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
1,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
2,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
3,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
4,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
5,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
6,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
7,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
8,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
9,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
10,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
11,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
12,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
13,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
14,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
15,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
16,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
17,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
18,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
19,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
20,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
21,Hayley FLANAGAN (Lab),skipped,skipped,skipped,skipped,skipped,3
22,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
23,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
24,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
25,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
26,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
27,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
28,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
29,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
30,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
31,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
32,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
33,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
34,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
35,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
36,Hayley FLANAGAN (Lab),Norman HAMPSHIRE (Lab),skipped,skipped,skipped,skipped,3
