voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
30,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
31,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
32,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
33,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
34,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
35,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
36,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
37,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
38,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
39,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
40,Robert FAIRNIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
41,Robert FAIRNIE (Ind),Jack FRASER (TUSC),skipped,skipped,skipped,skipped,skipped,3
42,Robert FAIRNIE (Ind),Jack FRASER (TUSC),skipped,skipped,skipped,skipped,skipped,3
43,Robert FAIRNIE (Ind),Jack FRASER (TUSC),Katie MACKIE (Con),skipped,skipped,skipped,skipped,3
