voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
1,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
2,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
3,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
4,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
5,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
6,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
7,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
8,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
9,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
10,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
11,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
12,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
13,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
14,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
15,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
16,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
17,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
18,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
19,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
20,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
21,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
22,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
23,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
24,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
25,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
26,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
27,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
28,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
29,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
30,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
31,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
32,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
33,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
34,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
35,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
36,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
37,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
38,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
39,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
40,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
41,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
42,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
43,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
44,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
45,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
46,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
47,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
48,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
49,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
50,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
51,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
52,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
53,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
54,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
55,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
56,Brian CONNOLLY (Ind),skipped,skipped,skipped,skipped,4
