file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
0_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
1_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
2_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['E'],['E'],['B'],['E'],['E'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
3_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['A'],['C']
4_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['E'],['C'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
5_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['D'],['D'],['D'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['A'],['D']
6_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['B'],['B'],['B'],['A'],['A'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['B'],['A']
7_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['D'],['D'],['D'],['B'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
8_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['C'],['C'],['D'],['B'],['D'],['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
9_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
10_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
11_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['E'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
12_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['B'],['B'],['B'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
13_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['A'],['C'],['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
14_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
15_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['C'],['C'],['D'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
16_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
17_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['A'],['E'],['A'],['A'],[],['E'],"['A', 'E', 'B']",['E'],['B'],['E'],['E'],['A'],['E']
18_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['B'],['B'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
19_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['B'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
20_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
21_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['D'],['D'],['B'],['D'],['D'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
22_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['C'],['E'],['B'],['C'],['A'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['B'],['C']
23_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
24_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
25_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
26_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
27_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['D'],['D'],['D'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
28_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['B'],['A']
29_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['C'],['B'],['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['E'],['C']
30_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['E'],['A'],['A'],['E'],['E'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['A'],['E']
31_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
32_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['A'],['A'],['A'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
33_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
34_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['C'],['C'],['C'],['A'],['A'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['A'],['C']
35_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
36_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
37_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['D'],['E'],['D'],['B'],['D'],['D'],[],['B'],"['E', 'D', 'B']",['E'],['D'],['B'],['B'],['D'],['B']
38_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['D'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
39_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['E'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
40_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
41_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['A'],['A'],['A'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
42_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['B'],['B'],['B'],['B'],['B'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
43_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['D'],['B'],['C'],['D'],['D'],['C'],[],['D'],"['C', 'D', 'B']",['D'],['D'],['D'],['D'],['D'],['D']
44_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['A'],['A'],['A'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['E'],['A']
45_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['B'],['A'],['D'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
46_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['A'],['B'],['E'],['C'],['A'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
47_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['D'],['D'],['D'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
48_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['E'],['D'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
49_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
50_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['D'],['B']
51_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
52_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['B'],['B'],['B'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
53_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['E'],['E'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['D'],['E']
54_results/Illinois_distribution3_5cands_FFTT,5.0,['A'],['D'],['A'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
55_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
56_results/Illinois_distribution3_5cands_FFTT,5.0,['C'],['C'],['C'],['C'],['A'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['E'],['C']
57_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
58_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['E'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['C'],['E']
59_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['D'],['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
60_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['C'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
61_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['E'],['B'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
62_results/Illinois_distribution3_5cands_FFTT,5.0,['D'],['B'],['D'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
63_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['B'],['E'],['E'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['E'],['B']
64_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['B'],['B'],['B'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
65_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['E'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
66_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['E'],['E'],['C'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['C'],['E']
67_results/Illinois_distribution3_5cands_FFTT,5.0,['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
68_results/Illinois_distribution3_5cands_FFTT,5.0,['B'],['B'],['B'],['B'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
