voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,Violet IWANIO Scottish Liberal Democrats,Jill BELCH Scottish Green Party,Dennis MELLOY Scottish Conservative and Unionist,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
1,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,Violet IWANIO Scottish Liberal Democrats,Jill BELCH Scottish Green Party,Dennis MELLOY Scottish Conservative and Unionist,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
2,COLIN STEWART Independent,Dennis MELLOY Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,Jill BELCH Scottish Green Party,Hugh ANDERSON Scottish Conservative and Unionist,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),skipped,4
3,Hugh ANDERSON Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Jill BELCH Scottish Green Party,skipped,skipped,skipped,skipped,4
4,Dennis MELLOY Scottish Conservative and Unionist,Hugh ANDERSON Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,COLIN STEWART Independent,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,4
5,Jack WELCH Scottish National Party (SNP),COLIN STEWART Independent,Dennis MELLOY Scottish Conservative and Unionist,Hugh ANDERSON Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,4
6,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),Jill BELCH Scottish Green Party,COLIN STEWART Independent,Dennis MELLOY Scottish Conservative and Unionist,Hugh ANDERSON Scottish Conservative and Unionist,skipped,skipped,4
7,Violet IWANIO Scottish Liberal Democrats,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
8,Violet IWANIO Scottish Liberal Democrats,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
9,Violet IWANIO Scottish Liberal Democrats,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
10,Violet IWANIO Scottish Liberal Democrats,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
11,Violet IWANIO Scottish Liberal Democrats,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
12,Violet IWANIO Scottish Liberal Democrats,Hugh ANDERSON Scottish Conservative and Unionist,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
13,Jill BELCH Scottish Green Party,Jack WELCH Scottish National Party (SNP),COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
14,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,skipped,skipped,4
15,COLIN STEWART Independent,Violet IWANIO Scottish Liberal Democrats,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,Dennis MELLOY Scottish Conservative and Unionist,Hugh ANDERSON Scottish Conservative and Unionist,skipped,4
16,Dennis MELLOY Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Dennis MELLOY Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Dennis MELLOY Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Dennis MELLOY Scottish Conservative and Unionist,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
20,GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
21,GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
22,GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
23,GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
24,GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
25,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
26,COLIN STEWART Independent,Dennis MELLOY Scottish Conservative and Unionist,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),Jill BELCH Scottish Green Party,Violet IWANIO Scottish Liberal Democrats,Hugh ANDERSON Scottish Conservative and Unionist,skipped,4
27,GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
28,GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,Violet IWANIO Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
29,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
30,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
31,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
32,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
33,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
34,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
35,Violet IWANIO Scottish Liberal Democrats,COLIN STEWART Independent,Hugh ANDERSON Scottish Conservative and Unionist,Dennis MELLOY Scottish Conservative and Unionist,Jill BELCH Scottish Green Party,GRANT STEWART Scottish National Party (SNP),Jack WELCH Scottish National Party (SNP),skipped,4
36,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
37,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
38,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
39,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
40,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
41,Jack WELCH Scottish National Party (SNP),GRANT STEWART Scottish National Party (SNP),COLIN STEWART Independent,skipped,skipped,skipped,skipped,skipped,4
