voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Frances Jean BENNIE Scottish (LD),Lynn MOWATT (SNP) Party (SNP),John BEARE (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,4,8
1,Frances Jean BENNIE Scottish (LD),Lynn MOWATT (SNP) Party (SNP),John BEARE (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,4,8
2,John BEARE (SNP) Party (SNP),"George Thomas CARRATT (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Bryce GOODALL (Grn) - Think Global Act Local,Lynn MOWATT (SNP) Party (SNP),Frances Jean BENNIE Scottish (LD),skipped,skipped,skipped,4,8
3,Lynn MOWATT (SNP) Party (SNP),John BEARE (SNP) Party (SNP),Bryce GOODALL (Grn) - Think Global Act Local,Frances Jean BENNIE Scottish (LD),Afifa KHANAM Scottish (Lab) Party,skipped,skipped,skipped,4,8
4,John BEARE (SNP) Party (SNP),"George Thomas CARRATT (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Bryce GOODALL (Grn) - Think Global Act Local,Lynn MOWATT (SNP) Party (SNP),Jan WINCOTT Scottish (Lab) Party,Afifa KHANAM Scottish (Lab) Party,Frances Jean BENNIE Scottish (LD),Peter GULLINE Scottish (Con) and Unionist,4,8
5,Jan WINCOTT Scottish (Lab) Party,Afifa KHANAM Scottish (Lab) Party,Frances Jean BENNIE Scottish (LD),Bryce GOODALL (Grn) - Think Global Act Local,"George Thomas CARRATT (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",John BEARE (SNP) Party (SNP),Peter GULLINE Scottish (Con) and Unionist,Lynn MOWATT (SNP) Party (SNP),4,8
6,Afifa KHANAM Scottish (Lab) Party,Jan WINCOTT Scottish (Lab) Party,Frances Jean BENNIE Scottish (LD),John BEARE (SNP) Party (SNP),skipped,skipped,skipped,skipped,4,8
7,Frances Jean BENNIE Scottish (LD),Afifa KHANAM Scottish (Lab) Party,Jan WINCOTT Scottish (Lab) Party,John BEARE (SNP) Party (SNP),Bryce GOODALL (Grn) - Think Global Act Local,skipped,skipped,skipped,4,8
8,Peter GULLINE Scottish (Con) and Unionist,"George Thomas CARRATT (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Jan WINCOTT Scottish (Lab) Party,Frances Jean BENNIE Scottish (LD),Afifa KHANAM Scottish (Lab) Party,skipped,skipped,skipped,4,8
9,Lynn MOWATT (SNP) Party (SNP),Bryce GOODALL (Grn) - Think Global Act Local,John BEARE (SNP) Party (SNP),"George Thomas CARRATT (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Frances Jean BENNIE Scottish (LD),Afifa KHANAM Scottish (Lab) Party,Jan WINCOTT Scottish (Lab) Party,Peter GULLINE Scottish (Con) and Unionist,4,8
