file,one_change
dumgal17-ballots/Nith_dumgal17-09.csv,0.05967922417008579
dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,0.06637168141592921
dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,0.08892617449664429
dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,0.06031185642836128
dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,-1
dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,0.06648416112631991
dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,-1
dumgal17-ballots/Lochar_dumgal17-08.csv,0.06046863189720333
dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,0.09046214355948869
dumgal17-ballots/Abbey_dumgal17-05.csv,0.04147982062780269
dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,0.12029229904440697
dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,-1
"w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",0.04779735682819383
w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,0.05793795620437956
w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,0.051759410801963994
w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,0.05160879260911118
w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,0.027099067081297203
w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,0.039245000934404785
w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,0.05454545454545454
w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,-1
w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,0.031112807787745753
glasgow12/Ward7Langside_glasgow12-07-recalc.csv,0.030596436870642913
glasgow12/Ward16Canal_glasgow12-16.csv,0.04692140170263314
glasgow12/Ward20Baillieston_glasgow12-20.csv,0.0641025641025641
glasgow12/Ward21NorthEast_glasgow12-21.csv,0.06662406135165362
glasgow12/Ward17Springburn_glasgow12-17.csv,0.06462303231151616
glasgow12/Ward9Calton_glasgow12-09.csv,0.08692267773741567
glasgow12/Ward1Linn_glasgow12-01.csv,0.04606560315468722
glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,0.06706981858163827
glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,0.06421202419067948
glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,0.11752219220378232
glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,0.06422167889160554
