,file,candidate_cloned,numCands,bucklin,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,approval
10,"/Eastpointe, MI/Eastpointe_11022021_CityCouncil.csv",Michael Jones,7,['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.']
11,"/Eastpointe, MI/Eastpointe_11022021_CityCouncil.csv",Michael Jones,7,['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.'],['Cardi DeMonaco Jr.']
12,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",writein,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
13,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",writein,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
14,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Harvey Curley,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
15,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Harvey Curley,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
16,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Mary Hall-Rayford,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
17,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Mary Hall-Rayford,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
18,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Larry Edwards,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
19,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Larry Edwards,6,['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
20,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Sarah A. Lucido,6,['Sarah A. Lucido'],['Harvey Curley'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
21,"/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Sarah A. Lucido,6,['Sarah A. Lucido'],['Harvey Curley'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido'],['Sarah A. Lucido']
22,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Jim Leuthner,5,['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Jim Leuthner'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
23,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Jim Leuthner,5,['Jim Leuthner'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Jim Leuthner'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
24,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Sue Budd,5,['Sue Budd'],['Jim Leuthner'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
25,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Sue Budd,5,['Sue Budd'],['Jim Leuthner'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
26,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,writein,5,['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
27,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,writein,5,['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
28,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Saul Eugene,5,['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
29,/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Saul Eugene,5,['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd'],['Sue Budd']
30,/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,John Basill,4,['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['John Basill'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag']
31,/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,John Basill,4,['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['John Basill'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag']
32,/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,writein,4,['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag']
33,/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,writein,4,['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag']
34,/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,Lynette Lungay Dumalag,4,['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag']
35,/St Louis Park/StLouisPark_11022021_CityCouncilWard2.csv,Lynette Lungay Dumalag,4,['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag'],['Lynette Lungay Dumalag']
36,/St Louis Park/StLouisPark_11022021_CityCouncilWard1.csv,writein,3,['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog']
37,/St Louis Park/StLouisPark_11022021_CityCouncilWard1.csv,writein,3,['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog']
38,/St Louis Park/StLouisPark_11022021_CityCouncilWard1.csv,Margaret Rog,3,['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog']
39,/St Louis Park/StLouisPark_11022021_CityCouncilWard1.csv,Margaret Rog,3,['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog'],['Margaret Rog']
40,/St Louis Park/StLouisPark_11022021_CityCouncilWard4.csv,writein,3,['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen']
41,/St Louis Park/StLouisPark_11022021_CityCouncilWard4.csv,writein,3,['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen']
42,/St Louis Park/StLouisPark_11022021_CityCouncilWard4.csv,Tim Brausen,3,['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen']
43,/St Louis Park/StLouisPark_11022021_CityCouncilWard4.csv,Tim Brausen,3,['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen'],['Tim Brausen']
44,/Alaska/Alaska_11082022_HouseDistrict23.csv,"Branson, Roger L.",4,"['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Branson, Roger L.']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']"
45,/Alaska/Alaska_11082022_HouseDistrict23.csv,"Branson, Roger L.",4,"['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Branson, Roger L.']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']"
46,/Alaska/Alaska_11082022_HouseDistrict23.csv,"Allard, Jamie",4,"['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']"
47,/Alaska/Alaska_11082022_HouseDistrict23.csv,"Allard, Jamie",4,"['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']"
48,/Alaska/Alaska_11082022_HouseDistrict23.csv,Write-in,4,"['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']"
49,/Alaska/Alaska_11082022_HouseDistrict23.csv,Write-in,4,"['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']"
50,/Alaska/Alaska_11082022_HouseDistrict37.csv,"Edgmon, Bryce",3,"['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']"
51,/Alaska/Alaska_11082022_HouseDistrict37.csv,"Edgmon, Bryce",3,"['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']"
52,/Alaska/Alaska_11082022_HouseDistrict37.csv,Write-in,3,"['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']"
53,/Alaska/Alaska_11082022_HouseDistrict37.csv,Write-in,3,"['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']"
54,/Alaska/Alaska_11082022_HouseDistrict36.csv,"Cronk, Mike",4,"['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']"
55,/Alaska/Alaska_11082022_HouseDistrict36.csv,"Cronk, Mike",4,"['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']"
56,/Alaska/Alaska_11082022_HouseDistrict36.csv,"Fowler, Angela K. Fitch",4,"['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']"
57,/Alaska/Alaska_11082022_HouseDistrict36.csv,"Fowler, Angela K. Fitch",4,"['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']"
