voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Iain CAMPBELL Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,Laura McEWAN Scottish Conservative and Unionist,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,skipped,3
1,Nicola SAXTON Scottish Labour Party,William James GRANT Scottish National Party (SNP),Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
2,Nicola SAXTON Scottish Labour Party,William James GRANT Scottish National Party (SNP),Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
3,Nicola SAXTON Scottish Labour Party,William James GRANT Scottish National Party (SNP),Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
4,Nicola SAXTON Scottish Labour Party,William James GRANT Scottish National Party (SNP),Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
5,William James GRANT Scottish National Party (SNP),Iain CAMPBELL Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
6,William James GRANT Scottish National Party (SNP),Iain CAMPBELL Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
7,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,Laura McEWAN Scottish Conservative and Unionist,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),3
8,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
9,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
10,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
11,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
12,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
13,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
14,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
15,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
16,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
17,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
18,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
19,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
20,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
21,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
22,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
23,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
24,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
25,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
26,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
27,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
28,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
29,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,skipped,3
30,Laura McEWAN Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
31,Laura McEWAN Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
32,Laura McEWAN Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
33,Laura McEWAN Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
34,Laura McEWAN Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
35,Laura McEWAN Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
36,Laura McEWAN Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
37,Laura McEWAN Scottish Conservative and Unionist,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
38,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
39,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
40,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
41,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
42,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
43,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
44,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
45,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
46,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
47,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
48,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
49,Nicola SAXTON Scottish Labour Party,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
50,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
51,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
52,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
53,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
54,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
55,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
56,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
57,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
58,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
59,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
60,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
61,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,William James GRANT Scottish National Party (SNP),skipped,skipped,skipped,3
62,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),Laura McEWAN Scottish Conservative and Unionist,skipped,skipped,skipped,3
63,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),Laura McEWAN Scottish Conservative and Unionist,skipped,skipped,skipped,3
64,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),Laura McEWAN Scottish Conservative and Unionist,skipped,skipped,skipped,3
65,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),Laura McEWAN Scottish Conservative and Unionist,skipped,skipped,skipped,3
66,Laura McEWAN Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,Nicola SAXTON Scottish Labour Party,William James GRANT Scottish National Party (SNP),3
67,Laura McEWAN Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,Nicola SAXTON Scottish Labour Party,William James GRANT Scottish National Party (SNP),3
68,Iain CAMPBELL Scottish Conservative and Unionist,William James GRANT Scottish National Party (SNP),Stephen RALPH Scottish Liberal Democrats,Laura McEWAN Scottish Conservative and Unionist,Brian CONNOLLY Independent,Nicola SAXTON Scottish Labour Party,3
69,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,Laura McEWAN Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
70,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,Laura McEWAN Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
71,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,Laura McEWAN Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
72,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,Laura McEWAN Scottish Conservative and Unionist,Stephen RALPH Scottish Liberal Democrats,skipped,skipped,3
73,Nicola SAXTON Scottish Labour Party,Stephen RALPH Scottish Liberal Democrats,Laura McEWAN Scottish Conservative and Unionist,Iain CAMPBELL Scottish Conservative and Unionist,Brian CONNOLLY Independent,William James GRANT Scottish National Party (SNP),3
