voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
1,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
2,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
3,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
4,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
5,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
6,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
7,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Euan Macfarlane ROBSON Scottish (LD),Shelagh KING (Grn) Party,skipped,skipped,skipped,3,7
8,Euan Macfarlane ROBSON Scottish (LD),Simon MOUNTFORD Scottish (Con) and Unionist,Tom WEATHERSTON Scottish (Con) and Unionist,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Shelagh KING (Grn) Party,Sunny SMITH (Vanguard) Party championing Kelso,3,7
9,Euan Macfarlane ROBSON Scottish (LD),Simon MOUNTFORD Scottish (Con) and Unionist,Tom WEATHERSTON Scottish (Con) and Unionist,Wilson GEORGE Scottish (Lab) Party,Kenryck LLOYD-JONES Scottish (Lab) Party,Shelagh KING (Grn) Party,Sunny SMITH (Vanguard) Party championing Kelso,3,7
