voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,numSeats,numCands
0,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
1,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
2,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
3,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
4,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
5,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
6,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
7,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
8,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
9,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
10,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
11,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
12,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
13,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
14,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
15,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
16,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
17,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
18,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
19,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
20,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
21,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
22,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
23,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
24,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
25,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
26,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
27,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
28,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
29,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
30,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
31,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
32,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
33,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
34,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
35,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
36,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
37,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
38,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
39,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
40,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
41,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
42,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
43,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
44,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
45,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
46,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
47,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
48,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
49,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
50,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
51,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
52,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
53,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
54,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
55,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
56,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
57,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
58,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
59,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
60,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
61,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
62,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
63,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
64,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
65,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
66,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
67,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
68,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
69,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
70,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
71,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
72,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
73,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
74,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
75,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
76,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
77,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
78,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
79,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
80,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
81,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
82,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
83,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
84,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
85,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
86,Con,Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
87,Con,Ronald MACDONALD (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
88,Con,Ronald MACDONALD (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
89,Con,Ronald MACDONALD (Ind),John FINLAYSON (Ind),Moira Elisobeth SCOBBIE (Ind),Lab,LD,Drew MILLAR (Ind),Hamish FRASER (Ind),John GORDON (Ind),Campbell DICKSON (Ind),skipped,skipped,,12
90,Con,Ronald MACDONALD (Ind),John FINLAYSON (Ind),Moira Elisobeth SCOBBIE (Ind),John GORDON (Ind),Hamish FRASER (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,,12
91,Con,Ronald MACDONALD (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
92,Con,Ronald MACDONALD (Ind),Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
93,Con,Ronald MACDONALD (Ind),Moira Elisobeth SCOBBIE (Ind),LD,John GORDON (Ind),Lab,Drew MILLAR (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,,12
94,Con,Ronald MACDONALD (Ind),Lab,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
95,Con,Ronald MACDONALD (Ind),Lab,Drew MILLAR (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
96,Con,Ronald MACDONALD (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
97,Con,Ronald MACDONALD (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
98,Con,Ronald MACDONALD (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
99,Con,Ronald MACDONALD (Ind),John GORDON (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
100,Con,Ronald MACDONALD (Ind),John GORDON (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,12
101,Con,Ronald MACDONALD (Ind),John GORDON (Ind),Drew MILLAR (Ind),Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
102,Con,Ronald MACDONALD (Ind),John GORDON (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
103,Con,Ronald MACDONALD (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
104,Con,Ronald MACDONALD (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
105,Con,Ronald MACDONALD (Ind),Drew MILLAR (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
106,Con,Ronald MACDONALD (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),Hamish FRASER (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,12
107,Con,Ronald MACDONALD (Ind),Campbell DICKSON (Ind),Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
108,Con,Ronald MACDONALD (Ind),Campbell DICKSON (Ind),John GORDON (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
109,Con,Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
110,Con,Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
111,Con,Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
112,Con,Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
