voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Douglas Thomas BUTLER (LD),David Blackie RUSSELL (Lab),Aileen BROWN (SNP),skipped,skipped,skipped,skipped,1,7
1,Douglas Thomas BUTLER (LD),David Blackie RUSSELL (Lab),Aileen BROWN (SNP),skipped,skipped,skipped,skipped,1,7
2,Douglas Thomas BUTLER (LD),David Blackie RUSSELL (Lab),Aileen BROWN (SNP),skipped,skipped,skipped,skipped,1,7
3,Aileen BROWN (SNP),Cameron GLASGOW (Grn),Thomas Robert LYNCH (Ind),Douglas Thomas BUTLER (LD),skipped,skipped,skipped,1,7
4,Thomas Robert LYNCH (Ind),Charles KENNEDY (Con),Cameron GLASGOW (Grn),Douglas Thomas BUTLER (LD),Aileen BROWN (SNP),David Blackie RUSSELL (Lab),David MCLENNAN Reform UK (UNKNOWN),1,7
5,David MCLENNAN Reform UK (UNKNOWN),Thomas Robert LYNCH (Ind),David Blackie RUSSELL (Lab),Douglas Thomas BUTLER (LD),Charles KENNEDY (Con),skipped,skipped,1,7
6,David Blackie RUSSELL (Lab),Douglas Thomas BUTLER (LD),Cameron GLASGOW (Grn),Charles KENNEDY (Con),Thomas Robert LYNCH (Ind),Aileen BROWN (SNP),David MCLENNAN Reform UK (UNKNOWN),1,7
7,David Blackie RUSSELL (Lab),Douglas Thomas BUTLER (LD),Cameron GLASGOW (Grn),Charles KENNEDY (Con),Thomas Robert LYNCH (Ind),Aileen BROWN (SNP),David MCLENNAN Reform UK (UNKNOWN),1,7
8,David Blackie RUSSELL (Lab),Douglas Thomas BUTLER (LD),Cameron GLASGOW (Grn),Charles KENNEDY (Con),Thomas Robert LYNCH (Ind),Aileen BROWN (SNP),David MCLENNAN Reform UK (UNKNOWN),1,7
9,David MCLENNAN Reform UK (UNKNOWN),Charles KENNEDY (Con),Douglas Thomas BUTLER (LD),Cameron GLASGOW (Grn),Aileen BROWN (SNP),Thomas Robert LYNCH (Ind),David Blackie RUSSELL (Lab),1,7
10,Cameron GLASGOW (Grn),Aileen BROWN (SNP),Thomas Robert LYNCH (Ind),skipped,skipped,skipped,skipped,1,7
11,Cameron GLASGOW (Grn),Aileen BROWN (SNP),Thomas Robert LYNCH (Ind),skipped,skipped,skipped,skipped,1,7
12,Cameron GLASGOW (Grn),Aileen BROWN (SNP),Thomas Robert LYNCH (Ind),skipped,skipped,skipped,skipped,1,7
