voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,George HALL (Con),skipped,skipped,skipped,,4
1,George HALL (Con),skipped,skipped,skipped,,4
2,George HALL (Con),skipped,skipped,skipped,,4
3,George HALL (Con),skipped,skipped,skipped,,4
4,George HALL (Con),skipped,skipped,skipped,,4
5,George HALL (Con),skipped,skipped,skipped,,4
6,George HALL (Con),skipped,skipped,skipped,,4
7,George HALL (Con),skipped,skipped,skipped,,4
8,George HALL (Con),skipped,skipped,skipped,,4
9,George HALL (Con),skipped,skipped,skipped,,4
10,George HALL (Con),skipped,skipped,skipped,,4
11,George HALL (Con),skipped,skipped,skipped,,4
12,George HALL (Con),skipped,skipped,skipped,,4
13,George HALL (Con),skipped,skipped,skipped,,4
14,George HALL (Con),skipped,skipped,skipped,,4
15,George HALL (Con),skipped,skipped,skipped,,4
16,George HALL (Con),skipped,skipped,skipped,,4
17,George HALL (Con),skipped,skipped,skipped,,4
18,George HALL (Con),skipped,skipped,skipped,,4
19,George HALL (Con),skipped,skipped,skipped,,4
20,George HALL (Con),skipped,skipped,skipped,,4
21,George HALL (Con),skipped,skipped,skipped,,4
22,George HALL (Con),skipped,skipped,skipped,,4
23,George HALL (Con),skipped,skipped,skipped,,4
24,George HALL (Con),skipped,skipped,skipped,,4
25,George HALL (Con),skipped,skipped,skipped,,4
26,George HALL (Con),skipped,skipped,skipped,,4
27,George HALL (Con),skipped,skipped,skipped,,4
28,George HALL (Con),skipped,skipped,skipped,,4
29,George HALL (Con),skipped,skipped,skipped,,4
30,George HALL (Con),skipped,skipped,skipped,,4
31,George HALL (Con),skipped,skipped,skipped,,4
32,George HALL (Con),skipped,skipped,skipped,,4
33,George HALL (Con),skipped,skipped,skipped,,4
34,George HALL (Con),skipped,skipped,skipped,,4
35,George HALL (Con),skipped,skipped,skipped,,4
36,George HALL (Con),skipped,skipped,skipped,,4
37,George HALL (Con),skipped,skipped,skipped,,4
38,George HALL (Con),skipped,skipped,skipped,,4
39,George HALL (Con),skipped,skipped,skipped,,4
40,George HALL (Con),skipped,skipped,skipped,,4
41,George HALL (Con),skipped,skipped,skipped,,4
42,George HALL (Con),skipped,skipped,skipped,,4
43,George HALL (Con),skipped,skipped,skipped,,4
44,George HALL (Con),skipped,skipped,skipped,,4
45,George HALL (Con),skipped,skipped,skipped,,4
46,George HALL (Con),skipped,skipped,skipped,,4
47,George HALL (Con),skipped,skipped,skipped,,4
48,George HALL (Con),skipped,skipped,skipped,,4
49,George HALL (Con),skipped,skipped,skipped,,4
50,George HALL (Con),skipped,skipped,skipped,,4
51,George HALL (Con),skipped,skipped,skipped,,4
52,George HALL (Con),skipped,skipped,skipped,,4
53,George HALL (Con),skipped,skipped,skipped,,4
54,George HALL (Con),skipped,skipped,skipped,,4
55,George HALL (Con),skipped,skipped,skipped,,4
56,George HALL (Con),skipped,skipped,skipped,,4
57,George HALL (Con),skipped,skipped,skipped,,4
58,George HALL (Con),skipped,skipped,skipped,,4
59,George HALL (Con),skipped,skipped,skipped,,4
60,George HALL (Con),skipped,skipped,skipped,,4
61,George HALL (Con),skipped,skipped,skipped,,4
62,George HALL (Con),skipped,skipped,skipped,,4
63,George HALL (Con),skipped,skipped,skipped,,4
64,George HALL (Con),skipped,skipped,skipped,,4
65,George HALL (Con),skipped,skipped,skipped,,4
66,George HALL (Con),skipped,skipped,skipped,,4
67,George HALL (Con),skipped,skipped,skipped,,4
68,George HALL (Con),skipped,skipped,skipped,,4
69,George HALL (Con),skipped,skipped,skipped,,4
70,George HALL (Con),skipped,skipped,skipped,,4
71,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
72,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
73,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
74,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
75,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
76,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
77,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
78,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
79,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
80,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
81,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
82,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
83,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
84,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
85,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
86,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
87,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
88,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
89,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
90,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
91,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
92,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
93,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
94,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
95,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
96,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
97,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
98,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
99,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
100,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
101,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
102,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
103,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
104,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
105,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
106,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
107,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
108,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
109,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
110,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
111,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
112,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
113,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
114,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
115,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
116,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
117,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
118,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
119,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
120,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
121,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
122,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
123,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
124,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
125,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
126,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
127,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
128,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
129,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
130,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
131,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
132,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
133,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
134,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
135,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
136,Neil JOHNSTONE (Con),skipped,skipped,skipped,,4
