voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
1,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
2,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
3,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
4,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
5,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
6,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
7,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
8,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
9,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
10,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
11,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
12,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
13,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
14,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
15,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
16,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
17,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
18,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
19,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
20,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
21,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
22,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
23,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
24,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
25,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
26,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
27,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
28,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
29,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
30,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
31,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
32,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
33,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
34,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
35,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
36,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
37,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
38,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
39,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
40,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
41,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
42,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
43,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
44,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
45,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
46,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
47,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
48,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
49,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
50,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
51,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
52,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
53,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
54,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
55,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
56,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
57,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
58,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
59,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
60,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
61,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
62,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
63,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
64,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
65,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
66,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
67,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
68,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
69,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
70,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
71,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
72,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
73,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
74,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
75,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
76,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
77,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
78,Anne CHATT (Lab),skipped,skipped,skipped,skipped,3
