voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Joe CULLINANE Labour and Co-operative Party,Sheila GIBSON Scottish National Party (SNP),Ruby KIRKWOOD Scottish Liberal Democrats,Scott DAVIDSON Scottish National Party (SNP),skipped,skipped,skipped,4
1,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Ruby KIRKWOOD Scottish Liberal Democrats,John GLOVER Scottish Conservative and Unionist,Joe CULLINANE Labour and Co-operative Party,Donald REID Labour and Co-operative Party,skipped,4
2,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Ruby KIRKWOOD Scottish Liberal Democrats,John GLOVER Scottish Conservative and Unionist,Joe CULLINANE Labour and Co-operative Party,Donald REID Labour and Co-operative Party,skipped,4
3,Sheila GIBSON Scottish National Party (SNP),Joe CULLINANE Labour and Co-operative Party,Ruby KIRKWOOD Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
4,Sheila GIBSON Scottish National Party (SNP),Joe CULLINANE Labour and Co-operative Party,Ruby KIRKWOOD Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
5,Sheila GIBSON Scottish National Party (SNP),Joe CULLINANE Labour and Co-operative Party,Ruby KIRKWOOD Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
6,Donald REID Labour and Co-operative Party,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Ruby KIRKWOOD Scottish Liberal Democrats,skipped,skipped,skipped,4
7,John GLOVER Scottish Conservative and Unionist,Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),skipped,skipped,4
8,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
9,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
10,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
11,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
12,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
13,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
14,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
15,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
16,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
17,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
18,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
19,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
20,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
21,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
22,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
23,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
24,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
25,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
26,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
27,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
28,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
29,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
30,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
31,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
32,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
33,Sheila GIBSON Scottish National Party (SNP),Scott DAVIDSON Scottish National Party (SNP),Donald REID Labour and Co-operative Party,Joe CULLINANE Labour and Co-operative Party,skipped,skipped,skipped,4
34,Donald REID Labour and Co-operative Party,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
35,Donald REID Labour and Co-operative Party,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
36,Donald REID Labour and Co-operative Party,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
37,Donald REID Labour and Co-operative Party,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
38,John GLOVER Scottish Conservative and Unionist,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
39,John GLOVER Scottish Conservative and Unionist,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
40,John GLOVER Scottish Conservative and Unionist,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
41,John GLOVER Scottish Conservative and Unionist,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
42,John GLOVER Scottish Conservative and Unionist,Scott DAVIDSON Scottish National Party (SNP),Sheila GIBSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
