rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,numSeats,numCands
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,1,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,1,13,13,13,13,13,13,13,13,13,13,13,,
13,1,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,1,13,13,1,13,13,1,13,1,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,1,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,1,13,13,13,13,13,13,13,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,1,,
3,1,4,2,10,12,8,9,11,13,5,7,6,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,12,13,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,1,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,1,13,13,1,13,13,1,13,1,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,1,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,1,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,1,13,13,1,13,13,1,13,1,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,1,13,13,1,13,13,1,13,1,13,13,,
13,13,1,13,13,1,13,13,1,13,1,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,3,13,13,,
13,13,13,13,13,13,13,13,13,13,1,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,1,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,1,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,1,13,13,1,13,13,1,13,1,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,1,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
2,3,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,1,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,1,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,1,13,13,13,13,1,,
1,13,13,13,13,10,13,13,11,13,13,13,12,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,1,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,7,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,1,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,1,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
7,6,4,13,9,1,12,10,11,5,2,3,8,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,1,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
11,11,11,11,11,11,11,11,11,12,11,1,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,1,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
1,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,1,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,1,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,1,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,1,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,1,13,,
1,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,1,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,1,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,1,13,13,13,13,13,1,13,1,13,13,,
13,13,13,13,13,13,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
13,13,13,13,13,13,1,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,1,13,13,13,13,13,13,13,,
13,13,13,13,13,13,13,13,13,1,13,13,13,,
