rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,numSeats,numCands
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
8,6,11,7,2,1,15,14,4,12,10,9,5,3,13,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,3,15,10,15,15,15,15,15,15,2,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,2,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
12,13,1,14,5,7,6,8,10,9,2,4,15,3,11,,
15,15,1,1,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,1,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,1,1,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
14,14,15,14,15,15,1,15,14,15,15,15,14,15,14,,
15,1,1,1,15,1,15,1,15,1,1,1,15,15,1,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
14,14,15,14,14,14,14,14,14,14,14,14,1,14,14,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,1,1,15,1,15,15,1,15,1,1,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,1,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,1,1,1,15,1,15,1,15,1,1,1,15,15,1,,
15,15,15,15,2,1,15,15,15,15,15,15,15,3,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,1,1,15,1,15,1,15,15,1,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,1,1,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,1,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
8,11,1,15,13,7,9,3,10,6,2,4,5,14,12,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,1,15,1,15,15,1,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,1,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,1,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,15,,
