voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Ian GRANT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Ian GRANT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Ian GRANT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Ian GRANT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Ian GRANT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Ian GRANT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Ian GRANT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Ian GRANT (Ind),Reg HOLDER (Con),Donnie MACKAY (Ind),Nick NOBLE (LD),John S. ROSIE (Ind),Roger SAXON (Lab),Don SMITH (SNP),3
8,Ian GRANT (Ind),Reg HOLDER (Con),Donnie MACKAY (Ind),Nick NOBLE (LD),Roger SAXON (Lab),Don SMITH (SNP),John S. ROSIE (Ind),3
9,Ian GRANT (Ind),Reg HOLDER (Con),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,3
10,Ian GRANT (Ind),Reg HOLDER (Con),Nick NOBLE (LD),skipped,skipped,skipped,skipped,3
11,Ian GRANT (Ind),Reg HOLDER (Con),Nick NOBLE (LD),skipped,skipped,skipped,skipped,3
12,Ian GRANT (Ind),Reg HOLDER (Con),John S. ROSIE (Ind),Nick NOBLE (LD),skipped,skipped,skipped,3
13,Ian GRANT (Ind),Reg HOLDER (Con),John S. ROSIE (Ind),Don SMITH (SNP),skipped,skipped,skipped,3
14,Ian GRANT (Ind),Donnie MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,3
15,Ian GRANT (Ind),Donnie MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,3
16,Ian GRANT (Ind),Donnie MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,3
17,Ian GRANT (Ind),Donnie MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,3
18,Ian GRANT (Ind),Donnie MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,3
19,Ian GRANT (Ind),Donnie MACKAY (Ind),Nick NOBLE (LD),Roger SAXON (Lab),Reg HOLDER (Con),John S. ROSIE (Ind),Don SMITH (SNP),3
20,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
21,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
22,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
23,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
24,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
25,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
26,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
27,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
28,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
29,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
30,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
31,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),Reg HOLDER (Con),Nick NOBLE (LD),Don SMITH (SNP),Roger SAXON (Lab),3
32,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),Nick NOBLE (LD),skipped,skipped,skipped,3
33,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),Roger SAXON (Lab),Don SMITH (SNP),skipped,skipped,3
34,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),Roger SAXON (Lab),Don SMITH (SNP),Reg HOLDER (Con),Nick NOBLE (LD),3
35,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),Don SMITH (SNP),skipped,skipped,skipped,3
36,Ian GRANT (Ind),Donnie MACKAY (Ind),John S. ROSIE (Ind),Don SMITH (SNP),skipped,skipped,skipped,3
37,Ian GRANT (Ind),Donnie MACKAY (Ind),Roger SAXON (Lab),skipped,skipped,skipped,skipped,3
38,Ian GRANT (Ind),Donnie MACKAY (Ind),Roger SAXON (Lab),skipped,skipped,skipped,skipped,3
39,Ian GRANT (Ind),Donnie MACKAY (Ind),Roger SAXON (Lab),Don SMITH (SNP),skipped,skipped,skipped,3
40,Ian GRANT (Ind),Donnie MACKAY (Ind),Don SMITH (SNP),skipped,skipped,skipped,skipped,3
41,Ian GRANT (Ind),Donnie MACKAY (Ind),Don SMITH (SNP),skipped,skipped,skipped,skipped,3
42,Ian GRANT (Ind),Nick NOBLE (LD),skipped,skipped,skipped,skipped,skipped,3
43,Ian GRANT (Ind),Nick NOBLE (LD),skipped,skipped,skipped,skipped,skipped,3
44,Ian GRANT (Ind),Nick NOBLE (LD),Donnie MACKAY (Ind),Reg HOLDER (Con),John S. ROSIE (Ind),Roger SAXON (Lab),Don SMITH (SNP),3
45,Ian GRANT (Ind),Nick NOBLE (LD),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,3
46,Ian GRANT (Ind),Nick NOBLE (LD),John S. ROSIE (Ind),Roger SAXON (Lab),Donnie MACKAY (Ind),skipped,skipped,3
47,Ian GRANT (Ind),Nick NOBLE (LD),Roger SAXON (Lab),skipped,skipped,skipped,skipped,3
48,Ian GRANT (Ind),Nick NOBLE (LD),Roger SAXON (Lab),Reg HOLDER (Con),skipped,skipped,skipped,3
49,Ian GRANT (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,skipped,3
50,Ian GRANT (Ind),John S. ROSIE (Ind),skipped,skipped,skipped,skipped,skipped,3
