voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Pauline SUTHERLAND Scottish (Con) and Unionist,Richard Frank STALLEY Scottish (LD),Patricia FERGUSON Glasgow (Lab),Paul CAREY Glasgow (Lab),Joe MEEHAN (Soc) Party - End Fuel Poverty,Elspeth KERR (Ind),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,4,10
1,Elspeth KERR (Ind),Joe MEEHAN (Soc) Party - End Fuel Poverty,Cylina PORCH (SNP) Party (SNP),Fyeza IKHLAQ (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,Paul CAREY Glasgow (Lab),Richard Frank STALLEY Scottish (LD),skipped,skipped,skipped,4,10
2,Anne MCTAGGART (SNP) Party (SNP),Fyeza IKHLAQ (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),Joe MEEHAN (Soc) Party - End Fuel Poverty,Duncan WEBFORD (Grn) - Delivering For Our Community,Patricia FERGUSON Glasgow (Lab),Paul CAREY Glasgow (Lab),skipped,skipped,skipped,4,10
3,Paul CAREY Glasgow (Lab),Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),Joe MEEHAN (Soc) Party - End Fuel Poverty,skipped,skipped,skipped,skipped,skipped,4,10
4,Pauline SUTHERLAND Scottish (Con) and Unionist,Patricia FERGUSON Glasgow (Lab),Paul CAREY Glasgow (Lab),Richard Frank STALLEY Scottish (LD),Elspeth KERR (Ind),skipped,skipped,skipped,skipped,skipped,4,10
5,Pauline SUTHERLAND Scottish (Con) and Unionist,Patricia FERGUSON Glasgow (Lab),Paul CAREY Glasgow (Lab),Richard Frank STALLEY Scottish (LD),Elspeth KERR (Ind),skipped,skipped,skipped,skipped,skipped,4,10
6,Pauline SUTHERLAND Scottish (Con) and Unionist,Patricia FERGUSON Glasgow (Lab),Paul CAREY Glasgow (Lab),Richard Frank STALLEY Scottish (LD),Elspeth KERR (Ind),skipped,skipped,skipped,skipped,skipped,4,10
7,Patricia FERGUSON Glasgow (Lab),Cylina PORCH (SNP) Party (SNP),Paul CAREY Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,Patricia FERGUSON Glasgow (Lab),Cylina PORCH (SNP) Party (SNP),Paul CAREY Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
12,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
14,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
15,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
16,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
21,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
22,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
23,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
24,Duncan WEBFORD (Grn) - Delivering For Our Community,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
25,Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),Fyeza IKHLAQ (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,Joe MEEHAN (Soc) Party - End Fuel Poverty,Elspeth KERR (Ind),Paul CAREY Glasgow (Lab),Patricia FERGUSON Glasgow (Lab),Richard Frank STALLEY Scottish (LD),Pauline SUTHERLAND Scottish (Con) and Unionist,4,10
26,Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),Fyeza IKHLAQ (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,Joe MEEHAN (Soc) Party - End Fuel Poverty,Elspeth KERR (Ind),Paul CAREY Glasgow (Lab),Patricia FERGUSON Glasgow (Lab),Richard Frank STALLEY Scottish (LD),Pauline SUTHERLAND Scottish (Con) and Unionist,4,10
27,Anne MCTAGGART (SNP) Party (SNP),Cylina PORCH (SNP) Party (SNP),Fyeza IKHLAQ (SNP) Party (SNP),Joe MEEHAN (Soc) Party - End Fuel Poverty,Paul CAREY Glasgow (Lab),Patricia FERGUSON Glasgow (Lab),Duncan WEBFORD (Grn) - Delivering For Our Community,Richard Frank STALLEY Scottish (LD),Elspeth KERR (Ind),Pauline SUTHERLAND Scottish (Con) and Unionist,4,10
28,Fyeza IKHLAQ (SNP) Party (SNP),Elspeth KERR (Ind),Richard Frank STALLEY Scottish (LD),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,4,10
29,Fyeza IKHLAQ (SNP) Party (SNP),Paul CAREY Glasgow (Lab),Anne MCTAGGART (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
30,Fyeza IKHLAQ (SNP) Party (SNP),Paul CAREY Glasgow (Lab),Anne MCTAGGART (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
31,Fyeza IKHLAQ (SNP) Party (SNP),Paul CAREY Glasgow (Lab),Anne MCTAGGART (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
32,Fyeza IKHLAQ (SNP) Party (SNP),Paul CAREY Glasgow (Lab),Anne MCTAGGART (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
33,Fyeza IKHLAQ (SNP) Party (SNP),Paul CAREY Glasgow (Lab),Anne MCTAGGART (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
34,Fyeza IKHLAQ (SNP) Party (SNP),Paul CAREY Glasgow (Lab),Anne MCTAGGART (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
35,Fyeza IKHLAQ (SNP) Party (SNP),Paul CAREY Glasgow (Lab),Anne MCTAGGART (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
36,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
37,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
38,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
39,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
40,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
41,Fyeza IKHLAQ (SNP) Party (SNP),Anne MCTAGGART (SNP) Party (SNP),Duncan WEBFORD (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
42,Duncan WEBFORD (Grn) - Delivering For Our Community,Cylina PORCH (SNP) Party (SNP),Joe MEEHAN (Soc) Party - End Fuel Poverty,Patricia FERGUSON Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,10
