file,candidate_cloned,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,MYRNA LIM,11,['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,A. JACKSON MATTESON,11,['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,JOHN AVALOS,11,['AHSHA SAFAI'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['Cloned_Candidate'],['JOHN AVALOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,ADRIAN BERMUDEZ,11,['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,writein,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,ERIC STOREY,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,VERN MATHEWS,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,EVA ROYALE,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,DAVID CAMPOS,9,['MARK SANCHEZ'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,ERIC QUEZADA,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,TOM VALTIN,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,MARK SANCHEZ,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['MARK SANCHEZ'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['MARK SANCHEZ'],['DAVID CAMPOS']
/SanFrancisco_06052018_Mayor.csv,MARK LENO,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['MARK LENO'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED']
/SanFrancisco_06052018_Mayor.csv,ANGELA ALIOTO,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['MARK LENO'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED']
/SanFrancisco_06052018_Mayor.csv,MICHELLE BRAVO,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['MARK LENO'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED']
/SanFrancisco_06052018_Mayor.csv,AMY FARAH WEISS,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['MARK LENO'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED']
/SanFrancisco_06052018_Mayor.csv,JANE KIM,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['JANE KIM'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED']
/SanFrancisco_06052018_Mayor.csv,LONDON BREED,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED']
/SanFrancisco_06052018_Mayor.csv,WRITE-IN ANTOINE R. ROGERS,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['MARK LENO'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED']
/SanFrancisco_06052018_Mayor.csv,ELLEN LEE ZHOU,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['MARK LENO'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED']
/SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,writein,5,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND']
/SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,JULIAN P. LAGOS,5,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND']
/SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,BILLY BOB WHITMER,5,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND']
/SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,SEAN R. ELSBERND,5,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND']
/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,RAFAEL MANDELMAN,6,['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,writein,6,['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,BILL HEMENGER,6,['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,SCOTT WIENER,6,['RAFAEL MANDELMAN'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,REBECCA PROZAN,6,['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
/SanFrancisco_11052024_BoS_D5.csv,DEAN PRESTON,6,['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD']
/SanFrancisco_11052024_BoS_D5.csv,ALLEN JONES,6,['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD']
/SanFrancisco_11052024_BoS_D5.csv,AUTUMN HOPE LOOIJEN,6,['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD']
/SanFrancisco_11052024_BoS_D5.csv,SCOTTY JACOBS,6,['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD']
/SanFrancisco_11052024_BoS_D5.csv,BILAL MAHMOOD,6,['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD']
/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,SCHUYLER HUDAK,5,['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,JOHN DENNIS,5,['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,NICK JOSEFOWITZ,5,['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['NICK JOSEFOWITZ'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['NICK JOSEFOWITZ'],['CATHERINE STEFANI']
/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,CATHERINE STEFANI,5,['NICK JOSEFOWITZ'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,DANNY SAUTER,5,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['DANNY SAUTER'],['DANNY SAUTER'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,SPENCER SIMONSEN,5,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['DANNY SAUTER'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,STEPHEN (LULU) SCHWARTZ,5,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['DANNY SAUTER'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,AARON PESKIN,5,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,TIM E. DONNELLY,3,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,AARON PESKIN,3,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
/SanFrancisco_11032015_Mayor.csv,STUART SCHUFFMAN,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,ED LEE,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,"WRITE-IN - ROBERT L. JORDAN, JR.",13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,WRITE-IN - KARLA GOTTSCHALK (a.k.a BELLE STARR),13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,WRITE-IN - IGNACIO L. NUNEZ,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,WRITE-IN - DANIEL C KAPPLER,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,AMY FARAH WEISS,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,WRITE-IN - JOHN E. FITCH,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,REED MARTIN,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
/SanFrancisco_11032015_Mayor.csv,FRANCISCO HERRERA,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
