voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
1,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
2,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
3,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
4,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
5,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
6,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
7,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
8,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
9,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
10,Tim POGSON Labour and Co-operative Party,Steve BURGESS Scottish Green Party,Pauline FLANNERY Scottish Liberal Democrats,Cameron ROSE Scottish Conservative and Unionist,Simita KUMAR Scottish National Party (SNP),4
