voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
1,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
2,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
3,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
4,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
5,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
6,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
7,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
8,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
9,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
10,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
11,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
12,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
13,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
14,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
15,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
16,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
17,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
18,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
19,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
20,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
21,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
22,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
23,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
24,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
25,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
26,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
27,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
28,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
29,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
30,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
31,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
32,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
33,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
34,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
35,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
36,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
37,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
38,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
39,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
40,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
41,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
42,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
43,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
44,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
45,Fraser John Ashmore GRAHAM Scottish Liberal Democrats,Val WALKER Labour and Co-operative Party,Christopher COWDY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
