voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Graeme LAWRENCE Aberdeen Labour,Tomasz BRZEZINSKI Scottish National Party (SNP),Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,"Amy‐Marie STRATTON Scottish Family Party: Pro‐Family, Pro‐Marriage,",skipped,skipped,skipped,skipped,skipped,1
1,Graeme LAWRENCE Aberdeen Labour,Tomasz BRZEZINSKI Scottish National Party (SNP),Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,"Amy‐Marie STRATTON Scottish Family Party: Pro‐Family, Pro‐Marriage,",skipped,skipped,skipped,skipped,skipped,1
2,Mevrick FERNANDES Scottish Liberal Democrats,Charlie ABEL Alba Party: Yes to Scottish Independence,Akila KANTHASWAMY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,1
3,Graeme LAWRENCE Aberdeen Labour,Mevrick FERNANDES Scottish Liberal Democrats,Tomasz BRZEZINSKI Scottish National Party (SNP),Akila KANTHASWAMY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,1
4,Graeme LAWRENCE Aberdeen Labour,Mevrick FERNANDES Scottish Liberal Democrats,Tomasz BRZEZINSKI Scottish National Party (SNP),Akila KANTHASWAMY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,1
5,Tomasz BRZEZINSKI Scottish National Party (SNP),Charlie ABEL Alba Party: Yes to Scottish Independence,Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,1
6,Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Akila KANTHASWAMY Scottish Conservative and Unionist,Graeme LAWRENCE Aberdeen Labour,Mevrick FERNANDES Scottish Liberal Democrats,Charlie ABEL Alba Party: Yes to Scottish Independence,Tomasz BRZEZINSKI Scottish National Party (SNP),Simon MCLEAN Independent,"Amy‐Marie STRATTON Scottish Family Party: Pro‐Family, Pro‐Marriage,",skipped,1
7,Tomasz BRZEZINSKI Scottish National Party (SNP),Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,1
8,Tomasz BRZEZINSKI Scottish National Party (SNP),Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,1
9,Tomasz BRZEZINSKI Scottish National Party (SNP),Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,1
10,Tomasz BRZEZINSKI Scottish National Party (SNP),Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,1
11,Tomasz BRZEZINSKI Scottish National Party (SNP),Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,1
12,Graeme LAWRENCE Aberdeen Labour,Tomasz BRZEZINSKI Scottish National Party (SNP),Akila KANTHASWAMY Scottish Conservative and Unionist,Mevrick FERNANDES Scottish Liberal Democrats,Charlie ABEL Alba Party: Yes to Scottish Independence,Simon MCLEAN Independent,Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,skipped,skipped,1
13,Graeme LAWRENCE Aberdeen Labour,Simon MCLEAN Independent,Akila KANTHASWAMY Scottish Conservative and Unionist,Sylvia HARDIE Scottish Greens ‐ Think Global Act Local,Mevrick FERNANDES Scottish Liberal Democrats,"Amy‐Marie STRATTON Scottish Family Party: Pro‐Family, Pro‐Marriage,",Charlie ABEL Alba Party: Yes to Scottish Independence,Tomasz BRZEZINSKI Scottish National Party (SNP),skipped,1
14,Graeme LAWRENCE Aberdeen Labour,Tomasz BRZEZINSKI Scottish National Party (SNP),Mevrick FERNANDES Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,1
15,Graeme LAWRENCE Aberdeen Labour,Tomasz BRZEZINSKI Scottish National Party (SNP),Mevrick FERNANDES Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,1
