voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Alan MCMANUS (Freedom Alliance),Douglas MACDONALD Scottish (LD),skipped,skipped,skipped,1,5
1,Alan MCMANUS (Freedom Alliance),Douglas MACDONALD Scottish (LD),skipped,skipped,skipped,1,5
2,Anne HORN (SNP) Party (SNP),Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
3,Anne HORN (SNP) Party (SNP),Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
4,Anne HORN (SNP) Party (SNP),Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
5,Anne HORN (SNP) Party (SNP),Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
6,Anne HORN (SNP) Party (SNP),Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
7,Anne HORN (SNP) Party (SNP),Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
8,Douglas MACDONALD Scottish (LD),Donald KELLY (Ind),Anne HORN (SNP) Party (SNP),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
9,Douglas MACDONALD Scottish (LD),Donald KELLY (Ind),Anne HORN (SNP) Party (SNP),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
10,Douglas MACDONALD Scottish (LD),Donald KELLY (Ind),Anne HORN (SNP) Party (SNP),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),1,5
11,Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),Anne HORN (SNP) Party (SNP),1,5
12,Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),Anne HORN (SNP) Party (SNP),1,5
13,Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),Anne HORN (SNP) Party (SNP),1,5
14,Donald KELLY (Ind),Douglas MACDONALD Scottish (LD),Elizabeth REDMAN Scottish (Con) and Unionist,Alan MCMANUS (Freedom Alliance),Anne HORN (SNP) Party (SNP),1,5
