voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Andrew Hugh CURWEN Reform UK,Peter CHAPMAN Scottish Conservative and Unionist,Dean WARD Independent,Phil REYNOLDS Scottish Family Party - Putting Families First,Ian James BAILEY Scottish Liberal Democrats,Sarah Ann Jane WILKEN Scottish National Party (SNP),1
1,Andrew Hugh CURWEN Reform UK,Peter CHAPMAN Scottish Conservative and Unionist,Dean WARD Independent,Phil REYNOLDS Scottish Family Party - Putting Families First,Ian James BAILEY Scottish Liberal Democrats,Sarah Ann Jane WILKEN Scottish National Party (SNP),1
2,Ian James BAILEY Scottish Liberal Democrats,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,Sarah Ann Jane WILKEN Scottish National Party (SNP),Peter CHAPMAN Scottish Conservative and Unionist,Dean WARD Independent,1
3,Ian James BAILEY Scottish Liberal Democrats,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,Sarah Ann Jane WILKEN Scottish National Party (SNP),Peter CHAPMAN Scottish Conservative and Unionist,Dean WARD Independent,1
4,Andrew Hugh CURWEN Reform UK,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,skipped,skipped,skipped,1
5,Andrew Hugh CURWEN Reform UK,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,skipped,skipped,skipped,1
6,Andrew Hugh CURWEN Reform UK,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,skipped,skipped,skipped,1
7,Andrew Hugh CURWEN Reform UK,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,skipped,skipped,skipped,1
8,Ian James BAILEY Scottish Liberal Democrats,Peter CHAPMAN Scottish Conservative and Unionist,Phil REYNOLDS Scottish Family Party - Putting Families First,Sarah Ann Jane WILKEN Scottish National Party (SNP),Dean WARD Independent,Andrew Hugh CURWEN Reform UK,1
9,Ian James BAILEY Scottish Liberal Democrats,Peter CHAPMAN Scottish Conservative and Unionist,Phil REYNOLDS Scottish Family Party - Putting Families First,Sarah Ann Jane WILKEN Scottish National Party (SNP),Dean WARD Independent,Andrew Hugh CURWEN Reform UK,1
10,Phil REYNOLDS Scottish Family Party - Putting Families First,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
11,Phil REYNOLDS Scottish Family Party - Putting Families First,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
12,Phil REYNOLDS Scottish Family Party - Putting Families First,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
13,Phil REYNOLDS Scottish Family Party - Putting Families First,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
14,Sarah Ann Jane WILKEN Scottish National Party (SNP),Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
15,Sarah Ann Jane WILKEN Scottish National Party (SNP),Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
16,Sarah Ann Jane WILKEN Scottish National Party (SNP),Peter CHAPMAN Scottish Conservative and Unionist,Dean WARD Independent,skipped,skipped,skipped,1
17,Sarah Ann Jane WILKEN Scottish National Party (SNP),Peter CHAPMAN Scottish Conservative and Unionist,Dean WARD Independent,skipped,skipped,skipped,1
18,Phil REYNOLDS Scottish Family Party - Putting Families First,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,skipped,1
19,Phil REYNOLDS Scottish Family Party - Putting Families First,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,skipped,1
20,Phil REYNOLDS Scottish Family Party - Putting Families First,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,skipped,1
21,Sarah Ann Jane WILKEN Scottish National Party (SNP),Dean WARD Independent,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
22,Sarah Ann Jane WILKEN Scottish National Party (SNP),Dean WARD Independent,Andrew Hugh CURWEN Reform UK,skipped,skipped,skipped,1
23,Andrew Hugh CURWEN Reform UK,Peter CHAPMAN Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,1
24,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Dean WARD Independent,Phil REYNOLDS Scottish Family Party - Putting Families First,Ian James BAILEY Scottish Liberal Democrats,skipped,1
25,Ian James BAILEY Scottish Liberal Democrats,Sarah Ann Jane WILKEN Scottish National Party (SNP),Phil REYNOLDS Scottish Family Party - Putting Families First,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Dean WARD Independent,1
26,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
27,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
28,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
29,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
30,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
31,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
32,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
33,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
34,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
35,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
36,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
37,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
38,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
39,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
40,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
41,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
42,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
43,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
44,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
45,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
46,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
47,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
48,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
49,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
50,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
51,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,skipped,skipped,skipped,1
52,Ian James BAILEY Scottish Liberal Democrats,Peter CHAPMAN Scottish Conservative and Unionist,Sarah Ann Jane WILKEN Scottish National Party (SNP),Dean WARD Independent,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,1
53,Ian James BAILEY Scottish Liberal Democrats,Peter CHAPMAN Scottish Conservative and Unionist,Sarah Ann Jane WILKEN Scottish National Party (SNP),Dean WARD Independent,Andrew Hugh CURWEN Reform UK,Phil REYNOLDS Scottish Family Party - Putting Families First,1
54,Sarah Ann Jane WILKEN Scottish National Party (SNP),Dean WARD Independent,Phil REYNOLDS Scottish Family Party - Putting Families First,Ian James BAILEY Scottish Liberal Democrats,Peter CHAPMAN Scottish Conservative and Unionist,Andrew Hugh CURWEN Reform UK,1
55,Sarah Ann Jane WILKEN Scottish National Party (SNP),Ian James BAILEY Scottish Liberal Democrats,Phil REYNOLDS Scottish Family Party - Putting Families First,Dean WARD Independent,Andrew Hugh CURWEN Reform UK,Peter CHAPMAN Scottish Conservative and Unionist,1
56,Sarah Ann Jane WILKEN Scottish National Party (SNP),Ian James BAILEY Scottish Liberal Democrats,Phil REYNOLDS Scottish Family Party - Putting Families First,Dean WARD Independent,Andrew Hugh CURWEN Reform UK,Peter CHAPMAN Scottish Conservative and Unionist,1
57,Sarah Ann Jane WILKEN Scottish National Party (SNP),Ian James BAILEY Scottish Liberal Democrats,Phil REYNOLDS Scottish Family Party - Putting Families First,Dean WARD Independent,Andrew Hugh CURWEN Reform UK,Peter CHAPMAN Scottish Conservative and Unionist,1
58,Sarah Ann Jane WILKEN Scottish National Party (SNP),Ian James BAILEY Scottish Liberal Democrats,Phil REYNOLDS Scottish Family Party - Putting Families First,Dean WARD Independent,Andrew Hugh CURWEN Reform UK,Peter CHAPMAN Scottish Conservative and Unionist,1
59,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,Peter CHAPMAN Scottish Conservative and Unionist,skipped,skipped,skipped,1
60,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,Peter CHAPMAN Scottish Conservative and Unionist,skipped,skipped,skipped,1
61,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,Peter CHAPMAN Scottish Conservative and Unionist,skipped,skipped,skipped,1
62,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,Peter CHAPMAN Scottish Conservative and Unionist,skipped,skipped,skipped,1
63,Ian James BAILEY Scottish Liberal Democrats,Dean WARD Independent,Peter CHAPMAN Scottish Conservative and Unionist,skipped,skipped,skipped,1
64,Dean WARD Independent,Phil REYNOLDS Scottish Family Party - Putting Families First,Andrew Hugh CURWEN Reform UK,Ian James BAILEY Scottish Liberal Democrats,Peter CHAPMAN Scottish Conservative and Unionist,Sarah Ann Jane WILKEN Scottish National Party (SNP),1
65,Phil REYNOLDS Scottish Family Party - Putting Families First,Peter CHAPMAN Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Andrew Hugh CURWEN Reform UK,Dean WARD Independent,Sarah Ann Jane WILKEN Scottish National Party (SNP),1
