voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Hannah Elizabeth SCOTT Scottish National Party (SNP),Isobel KNIGHTS Scottish Liberal Democrats,Claudia LEITH Reform UK,Tracey SMITH Scottish Conservative and Unionist,William Stanley Raymond LINEGAR Scottish Greens,1
1,Hannah Elizabeth SCOTT Scottish National Party (SNP),Isobel KNIGHTS Scottish Liberal Democrats,Claudia LEITH Reform UK,Tracey SMITH Scottish Conservative and Unionist,William Stanley Raymond LINEGAR Scottish Greens,1
2,William Stanley Raymond LINEGAR Scottish Greens,Isobel KNIGHTS Scottish Liberal Democrats,Tracey SMITH Scottish Conservative and Unionist,skipped,skipped,1
3,Hannah Elizabeth SCOTT Scottish National Party (SNP),Claudia LEITH Reform UK,William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,1
4,Hannah Elizabeth SCOTT Scottish National Party (SNP),Claudia LEITH Reform UK,William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,1
5,Hannah Elizabeth SCOTT Scottish National Party (SNP),Claudia LEITH Reform UK,William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,1
6,Hannah Elizabeth SCOTT Scottish National Party (SNP),Claudia LEITH Reform UK,William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,1
7,Hannah Elizabeth SCOTT Scottish National Party (SNP),Claudia LEITH Reform UK,William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,1
8,Hannah Elizabeth SCOTT Scottish National Party (SNP),Claudia LEITH Reform UK,William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,1
9,Hannah Elizabeth SCOTT Scottish National Party (SNP),Claudia LEITH Reform UK,William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,1
10,Hannah Elizabeth SCOTT Scottish National Party (SNP),William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,skipped,1
11,Hannah Elizabeth SCOTT Scottish National Party (SNP),William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,skipped,1
12,Hannah Elizabeth SCOTT Scottish National Party (SNP),William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,skipped,1
13,Hannah Elizabeth SCOTT Scottish National Party (SNP),William Stanley Raymond LINEGAR Scottish Greens,skipped,skipped,skipped,1
