Unnamed: 0,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
6,Cand 0,Cand 2,Cand 1,Cand 3,Cand 4,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
7,Cand 2,Cand 1,skipped,skipped,skipped,1,5
