voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
1,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
2,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
3,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
4,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
5,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
6,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
7,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
8,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
9,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
10,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
11,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
12,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
13,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
14,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
15,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
16,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
17,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
18,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
19,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
20,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
21,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
22,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
23,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
24,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
25,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
26,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
27,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
28,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
29,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
30,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
31,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
32,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
33,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
34,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
35,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
36,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
37,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
38,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
39,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
40,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
41,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
42,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
43,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
44,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
45,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
46,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
47,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
48,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
49,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
50,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
51,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
52,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
53,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
54,Kevin DOCHERTY (Lab),skipped,skipped,skipped,skipped,skipped,3
