voter_id,rank1,rank2,rank3,rank4,num_positions
0,Malcolm John BELL (Ind),skipped,skipped,skipped,3
1,Malcolm John BELL (Ind),skipped,skipped,skipped,3
2,Malcolm John BELL (Ind),skipped,skipped,skipped,3
3,Malcolm John BELL (Ind),skipped,skipped,skipped,3
4,Malcolm John BELL (Ind),skipped,skipped,skipped,3
5,Malcolm John BELL (Ind),skipped,skipped,skipped,3
6,Malcolm John BELL (Ind),skipped,skipped,skipped,3
7,Malcolm John BELL (Ind),skipped,skipped,skipped,3
8,Malcolm John BELL (Ind),skipped,skipped,skipped,3
9,Malcolm John BELL (Ind),skipped,skipped,skipped,3
10,Malcolm John BELL (Ind),skipped,skipped,skipped,3
11,Malcolm John BELL (Ind),skipped,skipped,skipped,3
12,Malcolm John BELL (Ind),skipped,skipped,skipped,3
13,Malcolm John BELL (Ind),skipped,skipped,skipped,3
14,Malcolm John BELL (Ind),skipped,skipped,skipped,3
15,Malcolm John BELL (Ind),skipped,skipped,skipped,3
16,Malcolm John BELL (Ind),skipped,skipped,skipped,3
17,Malcolm John BELL (Ind),skipped,skipped,skipped,3
18,Malcolm John BELL (Ind),skipped,skipped,skipped,3
19,Malcolm John BELL (Ind),skipped,skipped,skipped,3
20,Malcolm John BELL (Ind),skipped,skipped,skipped,3
21,Malcolm John BELL (Ind),skipped,skipped,skipped,3
22,Malcolm John BELL (Ind),skipped,skipped,skipped,3
23,Malcolm John BELL (Ind),skipped,skipped,skipped,3
24,Malcolm John BELL (Ind),skipped,skipped,skipped,3
25,Malcolm John BELL (Ind),skipped,skipped,skipped,3
26,Malcolm John BELL (Ind),skipped,skipped,skipped,3
27,Malcolm John BELL (Ind),skipped,skipped,skipped,3
28,Malcolm John BELL (Ind),skipped,skipped,skipped,3
29,Malcolm John BELL (Ind),skipped,skipped,skipped,3
30,Malcolm John BELL (Ind),skipped,skipped,skipped,3
31,Malcolm John BELL (Ind),skipped,skipped,skipped,3
32,Malcolm John BELL (Ind),skipped,skipped,skipped,3
33,Malcolm John BELL (Ind),skipped,skipped,skipped,3
34,Malcolm John BELL (Ind),skipped,skipped,skipped,3
35,Malcolm John BELL (Ind),skipped,skipped,skipped,3
36,Malcolm John BELL (Ind),skipped,skipped,skipped,3
37,Malcolm John BELL (Ind),skipped,skipped,skipped,3
38,Malcolm John BELL (Ind),skipped,skipped,skipped,3
39,Malcolm John BELL (Ind),skipped,skipped,skipped,3
40,Malcolm John BELL (Ind),skipped,skipped,skipped,3
41,Malcolm John BELL (Ind),skipped,skipped,skipped,3
42,Malcolm John BELL (Ind),skipped,skipped,skipped,3
43,Malcolm John BELL (Ind),skipped,skipped,skipped,3
44,Malcolm John BELL (Ind),skipped,skipped,skipped,3
