voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
1,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
2,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
3,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
4,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
5,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
6,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
7,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
8,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
9,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
10,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
11,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
12,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
13,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
14,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
15,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
16,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
17,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
18,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
19,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
20,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
21,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
22,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
23,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
24,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
25,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
26,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
27,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
28,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,3
29,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
30,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
31,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
32,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
33,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
34,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
35,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
36,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
37,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
38,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
39,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
40,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
41,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
42,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
43,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
44,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
45,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),skipped,skipped,skipped,3
46,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
47,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
48,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
49,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
50,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
51,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
52,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
53,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),skipped,skipped,3
54,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,3
55,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,3
56,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,3
57,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,3
58,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),James REEKIE (Con),3
59,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),James REEKIE (Con),3
60,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),James REEKIE (Con),3
61,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),James REEKIE (Con),3
62,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Mark HOOD (Lab),Andrew LONIE (SNP),James REEKIE (Con),3
63,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
64,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
65,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
66,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
67,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
68,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
69,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
70,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),skipped,skipped,3
71,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),Mark HOOD (Lab),skipped,3
72,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),Mark HOOD (Lab),James REEKIE (Con),3
73,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),Mark HOOD (Lab),James REEKIE (Con),3
74,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),Mark HOOD (Lab),James REEKIE (Con),3
75,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),Mark HOOD (Lab),James REEKIE (Con),3
76,Ian CHISHOLM (SNP),Linda ERSKINE (Lab),Andrew LONIE (SNP),Mark HOOD (Lab),James REEKIE (Con),3
77,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
78,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
79,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
80,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
81,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
82,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
83,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
84,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
85,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
86,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
87,Ian CHISHOLM (SNP),Mark HOOD (Lab),skipped,skipped,skipped,3
88,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),skipped,skipped,3
89,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),skipped,skipped,3
90,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),skipped,skipped,3
91,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),skipped,skipped,3
92,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),skipped,skipped,3
93,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),skipped,skipped,3
94,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),skipped,skipped,3
95,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),Andrew LONIE (SNP),James REEKIE (Con),3
96,Ian CHISHOLM (SNP),Mark HOOD (Lab),Linda ERSKINE (Lab),Andrew LONIE (SNP),James REEKIE (Con),3
97,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
98,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
99,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
100,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
101,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
102,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
103,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
104,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
105,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
106,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),skipped,skipped,3
107,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),Linda ERSKINE (Lab),skipped,3
108,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),Linda ERSKINE (Lab),skipped,3
109,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),Linda ERSKINE (Lab),skipped,3
110,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),Linda ERSKINE (Lab),skipped,3
111,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),Linda ERSKINE (Lab),skipped,3
112,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),Linda ERSKINE (Lab),skipped,3
113,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),Linda ERSKINE (Lab),James REEKIE (Con),3
114,Ian CHISHOLM (SNP),Mark HOOD (Lab),Andrew LONIE (SNP),James REEKIE (Con),Linda ERSKINE (Lab),3
115,Ian CHISHOLM (SNP),Mark HOOD (Lab),James REEKIE (Con),skipped,skipped,3
116,Ian CHISHOLM (SNP),Mark HOOD (Lab),James REEKIE (Con),skipped,skipped,3
117,Ian CHISHOLM (SNP),Mark HOOD (Lab),James REEKIE (Con),Andrew LONIE (SNP),Linda ERSKINE (Lab),3
118,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
119,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
120,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
121,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
122,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
123,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
124,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
125,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
126,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
127,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
128,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
129,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
130,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
131,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
132,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
133,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
134,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
135,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
136,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
137,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
138,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
139,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
140,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
141,Ian CHISHOLM (SNP),Andrew LONIE (SNP),skipped,skipped,skipped,3
