voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Chris LEWCOCK Scottish Liberal Democrats,Andrew BARNETT Scottish Greens,Donald MACKENZIE Scottish Conservative and Unionist,skipped,skipped,skipped,1
1,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
2,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
3,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
4,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
5,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
6,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
7,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
8,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
9,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
10,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
11,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
12,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
13,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
14,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
15,Martin MACGREGOR Scottish National Party (SNP),Michael GREGSON Scottish Labour Party,Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,1
16,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
17,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
18,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
19,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
20,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
21,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
22,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
23,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
24,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
25,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
26,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
27,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
28,Martin MACGREGOR Scottish National Party (SNP),Chris LEWCOCK Scottish Liberal Democrats,skipped,skipped,skipped,skipped,1
