voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
1,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
2,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
3,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
4,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
5,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
6,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
7,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
8,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
9,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
10,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
11,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
12,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
13,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
14,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
15,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
16,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
17,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
18,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
19,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
20,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
21,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
22,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
23,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
24,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
25,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
26,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
27,John CREWS (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
28,John CREWS (Con),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,4
29,John CREWS (Con),Hamish FRASER (Ind),John R GORDON (Ind),skipped,skipped,skipped,skipped,4
30,John CREWS (Con),Hamish FRASER (Ind),John R GORDON (Ind),Drew MILLAR (LD),skipped,skipped,skipped,4
