voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
1,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
2,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
3,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
4,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
5,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
6,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
7,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
8,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
9,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
10,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
11,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
12,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
13,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
14,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
15,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
16,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
17,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
18,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
19,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
20,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
21,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
22,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
23,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
24,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
25,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
26,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
27,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
28,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
29,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
30,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
31,Henry ANDERSON (SNP),skipped,skipped,skipped,skipped,skipped,3
