voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
1,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
2,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
3,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
4,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
5,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
6,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
7,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
8,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
9,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
10,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
11,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
12,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
13,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
14,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
15,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
16,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
17,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
18,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
19,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
20,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
21,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
22,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
23,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
24,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
25,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
26,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
27,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
28,Adam BELLSHAW (Lab),skipped,skipped,skipped,skipped,skipped,3
