voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Stuart LECKIE (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Stuart LECKIE (Grn),Marjory Marie WATT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Stuart LECKIE (Grn),Marjory Marie WATT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Stuart LECKIE (Grn),Marjory Marie WATT (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Stuart LECKIE (Grn),Marjory Marie WATT (LD),Andy MUIR (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Stuart LECKIE (Grn),Marjory Marie WATT (LD),Andy MUIR (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Stuart LECKIE (Grn),Marjory Marie WATT (LD),Andy MUIR (Glasgow First),Richard Alan SULLIVAN (Con),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,4
25,Stuart LECKIE (Grn),Marjory Marie WATT (LD),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Stuart LECKIE (Grn),Marjory Marie WATT (LD),Richard Alan SULLIVAN (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Stuart LECKIE (Grn),Marjory Marie WATT (LD),Richard Alan SULLIVAN (Con),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),George RYAN (Lab),skipped,skipped,skipped,skipped,4
28,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),Marjory Marie WATT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),John MCLAUGHLIN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),John MCLAUGHLIN (SNP),Adam MILLER (SNP),Andy MUIR (Glasgow First),Colin RUTHERFORD (Soc),George RYAN (Lab),Anne SIMPSON (Lab),Richard Alan SULLIVAN (Con),Marjory Marie WATT (LD),4
33,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),Andy MUIR (Glasgow First),Colin RUTHERFORD (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),Colin RUTHERFORD (Soc),Anne SIMPSON (Lab),George RYAN (Lab),skipped,skipped,skipped,skipped,skipped,4
35,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),George RYAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),George RYAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),George RYAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),George RYAN (Lab),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
39,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),George RYAN (Lab),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
40,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),George RYAN (Lab),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
41,Stuart LECKIE (Grn),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),George RYAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
42,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),Frank MCAVEETY (Lab),George RYAN (Lab),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,4
50,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),Frank MCAVEETY (Lab),George RYAN (Lab),Anne SIMPSON (Lab),Marjory Marie WATT (LD),Colin RUTHERFORD (Soc),skipped,skipped,4
51,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),Andy MUIR (Glasgow First),Colin RUTHERFORD (Soc),skipped,skipped,skipped,skipped,skipped,4
52,Stuart LECKIE (Grn),John MCLAUGHLIN (SNP),Adam MILLER (SNP),Colin RUTHERFORD (Soc),Marjory Marie WATT (LD),Frank MCAVEETY (Lab),George RYAN (Lab),Anne SIMPSON (Lab),Richard Alan SULLIVAN (Con),Andy MUIR (Glasgow First),4
