voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Douglas BOYLE (Con),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Douglas BOYLE (Con),Ian DICKSON (SNP),skipped,skipped,skipped,skipped,skipped,3
29,Douglas BOYLE (Con),Ian DICKSON (SNP),skipped,skipped,skipped,skipped,skipped,3
30,Douglas BOYLE (Con),Ian DICKSON (SNP),skipped,skipped,skipped,skipped,skipped,3
31,Douglas BOYLE (Con),Ian DICKSON (SNP),skipped,skipped,skipped,skipped,skipped,3
32,Douglas BOYLE (Con),Ian DICKSON (SNP),skipped,skipped,skipped,skipped,skipped,3
33,Douglas BOYLE (Con),Ian DICKSON (SNP),Jim FINN (SNP),skipped,skipped,skipped,skipped,3
34,Douglas BOYLE (Con),Ian DICKSON (SNP),Jim FINN (SNP),skipped,skipped,skipped,skipped,3
35,Douglas BOYLE (Con),Ian DICKSON (SNP),Jim FINN (SNP),skipped,skipped,skipped,skipped,3
36,Douglas BOYLE (Con),Ian DICKSON (SNP),Jim FINN (SNP),skipped,skipped,skipped,skipped,3
37,Douglas BOYLE (Con),Ian DICKSON (SNP),Jim FINN (SNP),skipped,skipped,skipped,skipped,3
38,Douglas BOYLE (Con),Ian DICKSON (SNP),Jim FINN (SNP),skipped,skipped,skipped,skipped,3
