voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Michelle CAMPBELL Scottish National Party (SNP),Iain NICOLSON Scottish National Party (SNP),Alec LEISHMAN Scottish Conservative and Unionist,Alan JELFS Scottish Liberal Democrats,Sam MULLIN Scottish Labour Party,"Robert IRWIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,4
1,Michelle CAMPBELL Scottish National Party (SNP),Alan JELFS Scottish Liberal Democrats,Iain NICOLSON Scottish National Party (SNP),Sam MULLIN Scottish Labour Party,skipped,skipped,skipped,4
2,Michelle CAMPBELL Scottish National Party (SNP),Alan JELFS Scottish Liberal Democrats,Iain NICOLSON Scottish National Party (SNP),Sam MULLIN Scottish Labour Party,skipped,skipped,skipped,4
3,Michelle CAMPBELL Scottish National Party (SNP),Alan JELFS Scottish Liberal Democrats,Iain NICOLSON Scottish National Party (SNP),Sam MULLIN Scottish Labour Party,skipped,skipped,skipped,4
4,Michelle CAMPBELL Scottish National Party (SNP),Alan JELFS Scottish Liberal Democrats,Iain NICOLSON Scottish National Party (SNP),Sam MULLIN Scottish Labour Party,skipped,skipped,skipped,4
5,Alan JELFS Scottish Liberal Democrats,"Robert IRWIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Sam MULLIN Scottish Labour Party,Alec LEISHMAN Scottish Conservative and Unionist,Michelle CAMPBELL Scottish National Party (SNP),Iain NICOLSON Scottish National Party (SNP),skipped,4
6,Alan JELFS Scottish Liberal Democrats,Michelle CAMPBELL Scottish National Party (SNP),Sam MULLIN Scottish Labour Party,skipped,skipped,skipped,skipped,4
7,Michelle CAMPBELL Scottish National Party (SNP),"Robert IRWIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Alec LEISHMAN Scottish Conservative and Unionist,Iain NICOLSON Scottish National Party (SNP),Sam MULLIN Scottish Labour Party,Alan JELFS Scottish Liberal Democrats,skipped,4
8,Alec LEISHMAN Scottish Conservative and Unionist,Alan JELFS Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
9,Alec LEISHMAN Scottish Conservative and Unionist,Alan JELFS Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
10,Alec LEISHMAN Scottish Conservative and Unionist,Alan JELFS Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
11,Alec LEISHMAN Scottish Conservative and Unionist,Alan JELFS Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
12,Alec LEISHMAN Scottish Conservative and Unionist,Alan JELFS Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
