voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Christopher William MCELENY Alba Party,John Stuart Bennet BURLEIGH Reform UK,Ian HELLYER Scottish Labour Party,Ted RUNCIMAN Scottish Conservative and Unionist,Robert KIRKPATRICK Scottish National Party (SNP),1
1,Robert KIRKPATRICK Scottish National Party (SNP),John Stuart Bennet BURLEIGH Reform UK,Ted RUNCIMAN Scottish Conservative and Unionist,skipped,skipped,1
2,Robert KIRKPATRICK Scottish National Party (SNP),John Stuart Bennet BURLEIGH Reform UK,Ted RUNCIMAN Scottish Conservative and Unionist,skipped,skipped,1
3,Christopher William MCELENY Alba Party,Ian HELLYER Scottish Labour Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,1
4,Christopher William MCELENY Alba Party,Ian HELLYER Scottish Labour Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,1
5,Christopher William MCELENY Alba Party,Ian HELLYER Scottish Labour Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,1
6,Christopher William MCELENY Alba Party,Ian HELLYER Scottish Labour Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,1
7,Christopher William MCELENY Alba Party,Ian HELLYER Scottish Labour Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,1
8,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
9,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
10,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
11,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
12,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
13,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
14,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
15,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
16,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
17,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
18,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
19,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
20,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
21,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
22,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
23,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
24,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
25,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
26,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
27,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
28,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
29,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
30,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
31,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
32,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
33,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
34,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
35,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
36,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
37,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
38,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
39,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
40,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
41,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
42,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
43,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
44,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
45,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
46,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
47,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
48,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
49,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
50,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
51,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
52,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
53,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
54,Christopher William MCELENY Alba Party,Robert KIRKPATRICK Scottish National Party (SNP),skipped,skipped,skipped,1
55,Ian HELLYER Scottish Labour Party,Robert KIRKPATRICK Scottish National Party (SNP),Ted RUNCIMAN Scottish Conservative and Unionist,Christopher William MCELENY Alba Party,John Stuart Bennet BURLEIGH Reform UK,1
