voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
1,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
2,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
3,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
4,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
5,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
6,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
7,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
8,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
9,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
10,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
11,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
12,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
13,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
14,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
15,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
16,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
17,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
18,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
19,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
20,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
21,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
22,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
23,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
24,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
25,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
26,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
27,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
28,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
29,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
30,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
31,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
32,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
33,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
34,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
35,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
36,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
37,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
38,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
39,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
40,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
41,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
42,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
43,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
44,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
45,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
46,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
47,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
48,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
49,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
50,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
51,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
52,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
53,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
54,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
55,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
56,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
57,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
58,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
59,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
60,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
61,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
62,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
63,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
64,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
65,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
66,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
67,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
68,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
69,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
70,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
71,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
72,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
73,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
74,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
75,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
76,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
77,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
78,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
79,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
80,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
81,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
82,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
83,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
84,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
85,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
86,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
87,Frank BROWN (Con),skipped,skipped,skipped,skipped,3
