voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
1,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
2,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
3,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
4,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
5,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
6,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
7,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
8,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
9,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
10,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
11,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
12,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
13,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
14,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
15,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
16,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
17,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
18,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
19,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
20,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
21,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
22,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
23,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
24,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
25,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
26,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
27,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
28,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
29,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
30,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
31,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
32,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
33,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
34,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
35,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
36,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
37,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
38,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
39,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
40,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
41,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
42,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
43,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
44,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
45,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
46,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
47,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
48,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
49,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
50,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
51,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
52,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
53,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
54,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
55,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
56,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
57,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
58,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
59,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
60,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
61,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
62,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
63,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
64,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
65,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
66,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
67,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
68,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
69,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
70,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
71,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
72,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
73,Con John CHARTERIS,skipped,skipped,skipped,skipped,4
74,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
75,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
76,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
77,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
78,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
79,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
80,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
81,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
82,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
83,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
84,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
85,Con John CHARTERIS,SNP Yen HONGMEI JIN,skipped,skipped,skipped,4
86,Con John CHARTERIS,SNP Yen HONGMEI JIN,Con Ivor HYSLOP,skipped,skipped,4
