voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Anne BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Anne BAIRD (SNP),Rory COLVILLE (LD),skipped,skipped,skipped,skipped,skipped,3
19,Anne BAIRD (SNP),Rory COLVILLE (LD),Robert GRAHAM (Ind),Deirdre HENDERSON (Ind),skipped,skipped,skipped,3
20,Anne BAIRD (SNP),Rory COLVILLE (LD),Robert GRAHAM (Ind),Deirdre HENDERSON (Ind),Donald KELLY (Con),George RAHMAN (Ind),John SEMPLE (SNP),3
21,Anne BAIRD (SNP),Rory COLVILLE (LD),Robert GRAHAM (Ind),Deirdre HENDERSON (Ind),Donald KELLY (Con),George RAHMAN (Ind),John SEMPLE (SNP),3
22,Anne BAIRD (SNP),Rory COLVILLE (LD),Robert GRAHAM (Ind),Deirdre HENDERSON (Ind),Donald KELLY (Con),George RAHMAN (Ind),John SEMPLE (SNP),3
23,Anne BAIRD (SNP),Rory COLVILLE (LD),Robert GRAHAM (Ind),Deirdre HENDERSON (Ind),Donald KELLY (Con),George RAHMAN (Ind),John SEMPLE (SNP),3
24,Anne BAIRD (SNP),Rory COLVILLE (LD),Robert GRAHAM (Ind),Donald KELLY (Con),John SEMPLE (SNP),skipped,skipped,3
25,Anne BAIRD (SNP),Rory COLVILLE (LD),Deirdre HENDERSON (Ind),Donald KELLY (Con),John SEMPLE (SNP),George RAHMAN (Ind),Robert GRAHAM (Ind),3
26,Anne BAIRD (SNP),Rory COLVILLE (LD),Donald KELLY (Con),skipped,skipped,skipped,skipped,3
27,Anne BAIRD (SNP),Rory COLVILLE (LD),Donald KELLY (Con),skipped,skipped,skipped,skipped,3
28,Anne BAIRD (SNP),Rory COLVILLE (LD),Donald KELLY (Con),skipped,skipped,skipped,skipped,3
29,Anne BAIRD (SNP),Rory COLVILLE (LD),John SEMPLE (SNP),skipped,skipped,skipped,skipped,3
30,Anne BAIRD (SNP),Rory COLVILLE (LD),John SEMPLE (SNP),skipped,skipped,skipped,skipped,3
31,Anne BAIRD (SNP),Rory COLVILLE (LD),John SEMPLE (SNP),skipped,skipped,skipped,skipped,3
32,Anne BAIRD (SNP),Rory COLVILLE (LD),John SEMPLE (SNP),skipped,skipped,skipped,skipped,3
33,Anne BAIRD (SNP),Rory COLVILLE (LD),John SEMPLE (SNP),skipped,skipped,skipped,skipped,3
34,Anne BAIRD (SNP),Rory COLVILLE (LD),John SEMPLE (SNP),skipped,skipped,skipped,skipped,3
35,Anne BAIRD (SNP),Rory COLVILLE (LD),John SEMPLE (SNP),Robert GRAHAM (Ind),skipped,skipped,skipped,3
