voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Andrew ANDERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Andrew ANDERSON Scottish Labour Party,Mark Niven TURNBULL Freedom Alliance. Stop the Great Reset.,Victoria PALMER‐DYER Scottish Green Party,Paul EDLIN Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Mark Niven TURNBULL Freedom Alliance. Stop the Great Reset.,Victoria PALMER‐DYER Scottish Green Party,"Luke REID Scottish Family Party Pro‐Family, Pro‐Marriage, Pro‐Life",Paul SMITH Scottish Conservative and Unionist,Jim MCLEAN Scottish Conservative and Unionist,Paul EDLIN Scottish Conservative and Unionist,Andrew ANDERSON Scottish Labour Party,skipped,4
19,Andrew ANDERSON Scottish Labour Party,Paul EDLIN Scottish Conservative and Unionist,Victoria PALMER‐DYER Scottish Green Party,Caroline BAMFORTH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Jim MCLEAN Scottish Conservative and Unionist,Caroline BAMFORTH Scottish National Party (SNP),Paul EDLIN Scottish Conservative and Unionist,Paul SMITH Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Caroline BAMFORTH Scottish National Party (SNP),Andrew ANDERSON Scottish Labour Party,Amer SIDDIQUI Alba Party for independence,Jim MCLEAN Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Paul EDLIN Scottish Conservative and Unionist,Andrew ANDERSON Scottish Labour Party,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Paul EDLIN Scottish Conservative and Unionist,Andrew ANDERSON Scottish Labour Party,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Paul EDLIN Scottish Conservative and Unionist,Andrew ANDERSON Scottish Labour Party,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Andrew ANDERSON Scottish Labour Party,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Victoria PALMER‐DYER Scottish Green Party,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Mark Niven TURNBULL Freedom Alliance. Stop the Great Reset.,"Luke REID Scottish Family Party Pro‐Family, Pro‐Marriage, Pro‐Life",Andrew ANDERSON Scottish Labour Party,Paul EDLIN Scottish Conservative and Unionist,Jim MCLEAN Scottish Conservative and Unionist,Paul SMITH Scottish Conservative and Unionist,skipped,4
27,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Caroline BAMFORTH Scottish National Party (SNP),Amer SIDDIQUI Alba Party for independence,Victoria PALMER‐DYER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
