voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,John David BENNETT,skipped,skipped,skipped,skipped,1
1,John David BENNETT,skipped,skipped,skipped,skipped,1
2,John David BENNETT,skipped,skipped,skipped,skipped,1
3,John David BENNETT,skipped,skipped,skipped,skipped,1
4,John David BENNETT,skipped,skipped,skipped,skipped,1
5,John David BENNETT,skipped,skipped,skipped,skipped,1
6,John David BENNETT,skipped,skipped,skipped,skipped,1
7,John David BENNETT,skipped,skipped,skipped,skipped,1
8,John David BENNETT,skipped,skipped,skipped,skipped,1
9,John David BENNETT,skipped,skipped,skipped,skipped,1
10,John David BENNETT,skipped,skipped,skipped,skipped,1
11,John David BENNETT,skipped,skipped,skipped,skipped,1
12,John David BENNETT,skipped,skipped,skipped,skipped,1
13,John David BENNETT,skipped,skipped,skipped,skipped,1
14,John David BENNETT,skipped,skipped,skipped,skipped,1
15,John David BENNETT,skipped,skipped,skipped,skipped,1
16,John David BENNETT,skipped,skipped,skipped,skipped,1
17,John David BENNETT,skipped,skipped,skipped,skipped,1
18,John David BENNETT,skipped,skipped,skipped,skipped,1
19,John David BENNETT,skipped,skipped,skipped,skipped,1
20,John David BENNETT,skipped,skipped,skipped,skipped,1
21,John David BENNETT,skipped,skipped,skipped,skipped,1
22,John David BENNETT,skipped,skipped,skipped,skipped,1
23,John David BENNETT,skipped,skipped,skipped,skipped,1
24,John David BENNETT,skipped,skipped,skipped,skipped,1
25,John David BENNETT,skipped,skipped,skipped,skipped,1
26,John David BENNETT,skipped,skipped,skipped,skipped,1
27,John David BENNETT,skipped,skipped,skipped,skipped,1
28,John David BENNETT,skipped,skipped,skipped,skipped,1
29,John David BENNETT,skipped,skipped,skipped,skipped,1
30,John David BENNETT,skipped,skipped,skipped,skipped,1
31,John David BENNETT,John Paul CRAWLEY,skipped,skipped,skipped,1
32,John David BENNETT,John Paul CRAWLEY,skipped,skipped,skipped,1
33,John David BENNETT,John Paul CRAWLEY,skipped,skipped,skipped,1
34,John David BENNETT,John Paul CRAWLEY,Peter Alexander KENNEDY,Trevor Booth MASON,Louise MCALLISTER,1
35,John David BENNETT,John Paul CRAWLEY,Trevor Booth MASON,skipped,skipped,1
36,John David BENNETT,John Paul CRAWLEY,Trevor Booth MASON,skipped,skipped,1
37,John David BENNETT,John Paul CRAWLEY,Trevor Booth MASON,skipped,skipped,1
38,John David BENNETT,John Paul CRAWLEY,Trevor Booth MASON,Peter Alexander KENNEDY,skipped,1
39,John David BENNETT,John Paul CRAWLEY,Trevor Booth MASON,Peter Alexander KENNEDY,Louise MCALLISTER,1
40,John David BENNETT,John Paul CRAWLEY,Trevor Booth MASON,Peter Alexander KENNEDY,Louise MCALLISTER,1
