voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,skipped,3
1,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,skipped,3
2,Gillian SUTHERLAND Scottish National Party (SNP),Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Margaret WALKER Scottish Labour Party,John BRADLEY Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Ann LE BLOND Scottish Conservative and Unionist,3
3,Gillian SUTHERLAND Scottish National Party (SNP),Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Margaret WALKER Scottish Labour Party,John BRADLEY Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Ann LE BLOND Scottish Conservative and Unionist,3
4,Ann LE BLOND Scottish Conservative and Unionist,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
5,Ann LE BLOND Scottish Conservative and Unionist,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
6,Ann LE BLOND Scottish Conservative and Unionist,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
7,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Margaret WALKER Scottish Labour Party,skipped,3
8,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Margaret WALKER Scottish Labour Party,skipped,3
9,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Margaret WALKER Scottish Labour Party,skipped,3
10,John BRADLEY Scottish National Party (SNP),Gillian SUTHERLAND Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Margaret WALKER Scottish Labour Party,skipped,3
11,Gillian SUTHERLAND Scottish National Party (SNP),Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,John BRADLEY Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Margaret WALKER Scottish Labour Party,skipped,3
12,Gillian SUTHERLAND Scottish National Party (SNP),Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,John BRADLEY Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Margaret WALKER Scottish Labour Party,skipped,3
13,Gillian SUTHERLAND Scottish National Party (SNP),Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,John BRADLEY Scottish National Party (SNP),Norman RAE Scottish Liberal Democrats,Margaret WALKER Scottish Labour Party,skipped,3
14,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
15,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
16,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
17,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
18,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
19,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
20,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
21,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
22,Margaret WALKER Scottish Labour Party,Tom Aylwin LAUCKNER Scottish Greens - Think Global Act Local,Gillian SUTHERLAND Scottish National Party (SNP),skipped,skipped,skipped,3
