voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
1,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
2,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
3,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
4,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
5,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
6,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
7,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
8,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
9,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
10,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
11,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
12,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
13,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
14,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
15,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
16,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
17,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
18,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
19,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
20,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
21,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
22,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
23,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
24,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
25,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
26,Alistair BAIN (SNP),skipped,skipped,skipped,skipped,skipped,3
27,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
28,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
29,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
30,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
31,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
32,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
33,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
34,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
35,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
36,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
37,Alistair BAIN (SNP),Jayne BAXTER (Lab),skipped,skipped,skipped,skipped,3
38,Alistair BAIN (SNP),Jayne BAXTER (Lab),Alistair HARVEY (Con),skipped,skipped,skipped,3
39,Alistair BAIN (SNP),Jayne BAXTER (Lab),Alistair HARVEY (Con),Peter LOCKHART (Lab),Darren TOD (SNP),Elaine WALKER (LD),3
40,Alistair BAIN (SNP),Jayne BAXTER (Lab),Alistair HARVEY (Con),Darren TOD (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),3
41,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),skipped,skipped,skipped,3
42,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),skipped,skipped,skipped,3
43,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),skipped,skipped,skipped,3
44,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),skipped,skipped,skipped,3
45,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),skipped,skipped,skipped,3
46,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),skipped,skipped,skipped,3
47,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Alistair HARVEY (Con),Darren TOD (SNP),Elaine WALKER (LD),3
48,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Alistair HARVEY (Con),Darren TOD (SNP),Elaine WALKER (LD),3
49,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,3
50,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,3
51,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,3
52,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,3
53,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,3
54,Alistair BAIN (SNP),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),Elaine WALKER (LD),Alistair HARVEY (Con),3
55,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
56,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
57,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
58,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
59,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
60,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
61,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
62,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
63,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
64,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
65,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
66,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
67,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
68,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
69,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
70,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
71,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
72,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
73,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),skipped,skipped,3
74,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),Alistair HARVEY (Con),Elaine WALKER (LD),3
75,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),Alistair HARVEY (Con),Elaine WALKER (LD),3
76,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),Alistair HARVEY (Con),3
77,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),Alistair HARVEY (Con),3
78,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),Alistair HARVEY (Con),3
79,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),Alistair HARVEY (Con),3
80,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Elaine WALKER (LD),Peter LOCKHART (Lab),Alistair HARVEY (Con),3
81,Alistair BAIN (SNP),Jayne BAXTER (Lab),Darren TOD (SNP),Elaine WALKER (LD),Peter LOCKHART (Lab),Alistair HARVEY (Con),3
82,Alistair BAIN (SNP),Jayne BAXTER (Lab),Elaine WALKER (LD),skipped,skipped,skipped,3
83,Alistair BAIN (SNP),Jayne BAXTER (Lab),Elaine WALKER (LD),skipped,skipped,skipped,3
84,Alistair BAIN (SNP),Jayne BAXTER (Lab),Elaine WALKER (LD),skipped,skipped,skipped,3
85,Alistair BAIN (SNP),Jayne BAXTER (Lab),Elaine WALKER (LD),skipped,skipped,skipped,3
86,Alistair BAIN (SNP),Jayne BAXTER (Lab),Elaine WALKER (LD),Alistair HARVEY (Con),Peter LOCKHART (Lab),Darren TOD (SNP),3
87,Alistair BAIN (SNP),Jayne BAXTER (Lab),Elaine WALKER (LD),Peter LOCKHART (Lab),skipped,skipped,3
88,Alistair BAIN (SNP),Alistair HARVEY (Con),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),Elaine WALKER (LD),3
89,Alistair BAIN (SNP),Alistair HARVEY (Con),Jayne BAXTER (Lab),Peter LOCKHART (Lab),Darren TOD (SNP),Elaine WALKER (LD),3
90,Alistair BAIN (SNP),Alistair HARVEY (Con),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,3
91,Alistair BAIN (SNP),Alistair HARVEY (Con),Jayne BAXTER (Lab),Darren TOD (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),3
92,Alistair BAIN (SNP),Alistair HARVEY (Con),Peter LOCKHART (Lab),Jayne BAXTER (Lab),Elaine WALKER (LD),Darren TOD (SNP),3
93,Alistair BAIN (SNP),Alistair HARVEY (Con),Darren TOD (SNP),skipped,skipped,skipped,3
94,Alistair BAIN (SNP),Alistair HARVEY (Con),Darren TOD (SNP),skipped,skipped,skipped,3
95,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
96,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
97,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
98,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
99,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
100,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
101,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
102,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
103,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
104,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
105,Alistair BAIN (SNP),Peter LOCKHART (Lab),skipped,skipped,skipped,skipped,3
106,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),skipped,skipped,skipped,3
107,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),skipped,skipped,skipped,3
108,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),skipped,skipped,skipped,3
109,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),skipped,skipped,skipped,3
110,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),skipped,skipped,skipped,3
111,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),skipped,skipped,skipped,3
112,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,3
113,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,3
114,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),Darren TOD (SNP),skipped,skipped,3
115,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),Darren TOD (SNP),Alistair HARVEY (Con),Elaine WALKER (LD),3
116,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),Darren TOD (SNP),Elaine WALKER (LD),Alistair HARVEY (Con),3
117,Alistair BAIN (SNP),Peter LOCKHART (Lab),Jayne BAXTER (Lab),Darren TOD (SNP),Elaine WALKER (LD),Alistair HARVEY (Con),3
118,Alistair BAIN (SNP),Peter LOCKHART (Lab),Alistair HARVEY (Con),skipped,skipped,skipped,3
119,Alistair BAIN (SNP),Peter LOCKHART (Lab),Alistair HARVEY (Con),skipped,skipped,skipped,3
120,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
121,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
122,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
123,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
124,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
125,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
126,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),skipped,skipped,skipped,3
127,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),Jayne BAXTER (Lab),skipped,skipped,3
128,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),Jayne BAXTER (Lab),skipped,skipped,3
129,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),Jayne BAXTER (Lab),skipped,skipped,3
130,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),Jayne BAXTER (Lab),skipped,skipped,3
131,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),Jayne BAXTER (Lab),skipped,skipped,3
132,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),Jayne BAXTER (Lab),skipped,skipped,3
133,Alistair BAIN (SNP),Peter LOCKHART (Lab),Darren TOD (SNP),Jayne BAXTER (Lab),skipped,skipped,3
134,Alistair BAIN (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),skipped,skipped,skipped,3
135,Alistair BAIN (SNP),Peter LOCKHART (Lab),Elaine WALKER (LD),Darren TOD (SNP),Alistair HARVEY (Con),Jayne BAXTER (Lab),3
136,Alistair BAIN (SNP),Darren TOD (SNP),skipped,skipped,skipped,skipped,3
137,Alistair BAIN (SNP),Darren TOD (SNP),skipped,skipped,skipped,skipped,3
138,Alistair BAIN (SNP),Darren TOD (SNP),skipped,skipped,skipped,skipped,3
