voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
1,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
2,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
3,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
4,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
5,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
6,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
7,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
8,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
9,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
10,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
11,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
12,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
13,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
14,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
15,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
16,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
17,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
18,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
19,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
20,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
21,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
22,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
23,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
24,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
25,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
26,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
27,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
28,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
29,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
30,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
31,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
32,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
33,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
34,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
35,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
36,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
37,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
38,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
39,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
40,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
41,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
42,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
43,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
44,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
45,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
46,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
47,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
48,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
49,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
50,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
51,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
52,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
53,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
54,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
55,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
56,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
57,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
58,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
59,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
60,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
61,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
62,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
63,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
64,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
65,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
66,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
67,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
68,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
69,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
70,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
71,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
72,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
73,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
74,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
75,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
76,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
77,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
78,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
79,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
80,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
81,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
82,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
83,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
84,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
85,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
86,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
87,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
88,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
89,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
90,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
91,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
92,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
93,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
94,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
95,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
96,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
97,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
98,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
99,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
100,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
101,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
102,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
103,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
104,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
105,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
106,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
107,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
108,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
109,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
110,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
111,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
112,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
113,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
114,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
115,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
116,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
117,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
118,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
119,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
120,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
121,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
122,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
123,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
124,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
125,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
126,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
127,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
128,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
129,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
130,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
131,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
132,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
133,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
134,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
135,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
136,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
137,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
138,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
139,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
140,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
141,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
142,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
143,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
144,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
145,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
146,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
147,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
148,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
149,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
150,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
151,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
152,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
153,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
154,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
155,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
156,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
157,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
158,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
159,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
160,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
161,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
162,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
163,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
164,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
165,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
166,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
167,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
168,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
169,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
170,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
171,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
172,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
173,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
174,James Scott ALLAN (Con),skipped,skipped,skipped,3,4
