voter_id,rank1,rank2,rank3,rank4,num_positions
0,Con Alastair CAMPBELL,skipped,skipped,skipped,3
1,Con Alastair CAMPBELL,skipped,skipped,skipped,3
2,Con Alastair CAMPBELL,skipped,skipped,skipped,3
3,Con Alastair CAMPBELL,skipped,skipped,skipped,3
4,Con Alastair CAMPBELL,skipped,skipped,skipped,3
5,Con Alastair CAMPBELL,skipped,skipped,skipped,3
6,Con Alastair CAMPBELL,skipped,skipped,skipped,3
7,Con Alastair CAMPBELL,skipped,skipped,skipped,3
8,Con Alastair CAMPBELL,skipped,skipped,skipped,3
9,Con Alastair CAMPBELL,skipped,skipped,skipped,3
10,Con Alastair CAMPBELL,skipped,skipped,skipped,3
11,Con Alastair CAMPBELL,skipped,skipped,skipped,3
12,Con Alastair CAMPBELL,skipped,skipped,skipped,3
13,Con Alastair CAMPBELL,skipped,skipped,skipped,3
14,Con Alastair CAMPBELL,skipped,skipped,skipped,3
15,Con Alastair CAMPBELL,skipped,skipped,skipped,3
16,Con Alastair CAMPBELL,skipped,skipped,skipped,3
17,Con Alastair CAMPBELL,skipped,skipped,skipped,3
18,Con Alastair CAMPBELL,skipped,skipped,skipped,3
19,Con Alastair CAMPBELL,skipped,skipped,skipped,3
20,Con Alastair CAMPBELL,skipped,skipped,skipped,3
21,Con Alastair CAMPBELL,skipped,skipped,skipped,3
22,Con Alastair CAMPBELL,skipped,skipped,skipped,3
23,Con Alastair CAMPBELL,skipped,skipped,skipped,3
24,Con Alastair CAMPBELL,skipped,skipped,skipped,3
25,Con Alastair CAMPBELL,skipped,skipped,skipped,3
26,Con Alastair CAMPBELL,skipped,skipped,skipped,3
27,Con Alastair CAMPBELL,skipped,skipped,skipped,3
28,Con Alastair CAMPBELL,skipped,skipped,skipped,3
29,Con Alastair CAMPBELL,skipped,skipped,skipped,3
30,Con Alastair CAMPBELL,skipped,skipped,skipped,3
31,Con Alastair CAMPBELL,skipped,skipped,skipped,3
32,Con Alastair CAMPBELL,skipped,skipped,skipped,3
33,Con Alastair CAMPBELL,skipped,skipped,skipped,3
34,Con Alastair CAMPBELL,skipped,skipped,skipped,3
35,Con Alastair CAMPBELL,skipped,skipped,skipped,3
36,Con Alastair CAMPBELL,skipped,skipped,skipped,3
37,Con Alastair CAMPBELL,skipped,skipped,skipped,3
38,Con Alastair CAMPBELL,skipped,skipped,skipped,3
39,Con Alastair CAMPBELL,skipped,skipped,skipped,3
40,Con Alastair CAMPBELL,skipped,skipped,skipped,3
41,Con Alastair CAMPBELL,skipped,skipped,skipped,3
42,Con Alastair CAMPBELL,skipped,skipped,skipped,3
43,Con Alastair CAMPBELL,skipped,skipped,skipped,3
44,Con Alastair CAMPBELL,skipped,skipped,skipped,3
45,Con Alastair CAMPBELL,skipped,skipped,skipped,3
46,Con Alastair CAMPBELL,skipped,skipped,skipped,3
47,Con Alastair CAMPBELL,skipped,skipped,skipped,3
48,Con Alastair CAMPBELL,skipped,skipped,skipped,3
49,Con Alastair CAMPBELL,skipped,skipped,skipped,3
50,Con Alastair CAMPBELL,skipped,skipped,skipped,3
51,Con Alastair CAMPBELL,skipped,skipped,skipped,3
52,Con Alastair CAMPBELL,skipped,skipped,skipped,3
53,Con Alastair CAMPBELL,skipped,skipped,skipped,3
54,Con Alastair CAMPBELL,skipped,skipped,skipped,3
55,Con Alastair CAMPBELL,skipped,skipped,skipped,3
56,Con Alastair CAMPBELL,skipped,skipped,skipped,3
57,Con Alastair CAMPBELL,skipped,skipped,skipped,3
58,Con Alastair CAMPBELL,skipped,skipped,skipped,3
59,Con Alastair CAMPBELL,skipped,skipped,skipped,3
60,Con Alastair CAMPBELL,skipped,skipped,skipped,3
61,Con Alastair CAMPBELL,skipped,skipped,skipped,3
62,Con Alastair CAMPBELL,skipped,skipped,skipped,3
63,Con Alastair CAMPBELL,skipped,skipped,skipped,3
64,Con Alastair CAMPBELL,skipped,skipped,skipped,3
65,Con Alastair CAMPBELL,skipped,skipped,skipped,3
66,Con Alastair CAMPBELL,skipped,skipped,skipped,3
67,Con Alastair CAMPBELL,skipped,skipped,skipped,3
68,Con Alastair CAMPBELL,skipped,skipped,skipped,3
69,Con Alastair CAMPBELL,skipped,skipped,skipped,3
70,Con Alastair CAMPBELL,skipped,skipped,skipped,3
71,Con Alastair CAMPBELL,skipped,skipped,skipped,3
72,Con Alastair CAMPBELL,skipped,skipped,skipped,3
73,Con Alastair CAMPBELL,skipped,skipped,skipped,3
74,Con Alastair CAMPBELL,skipped,skipped,skipped,3
75,Con Alastair CAMPBELL,skipped,skipped,skipped,3
76,Con Alastair CAMPBELL,skipped,skipped,skipped,3
77,Con Alastair CAMPBELL,skipped,skipped,skipped,3
78,Con Alastair CAMPBELL,skipped,skipped,skipped,3
79,Con Alastair CAMPBELL,skipped,skipped,skipped,3
80,Con Alastair CAMPBELL,skipped,skipped,skipped,3
81,Con Alastair CAMPBELL,skipped,skipped,skipped,3
82,Con Alastair CAMPBELL,skipped,skipped,skipped,3
83,Con Alastair CAMPBELL,skipped,skipped,skipped,3
84,Con Alastair CAMPBELL,skipped,skipped,skipped,3
85,Con Alastair CAMPBELL,skipped,skipped,skipped,3
86,Con Alastair CAMPBELL,skipped,skipped,skipped,3
87,Con Alastair CAMPBELL,skipped,skipped,skipped,3
88,Con Alastair CAMPBELL,skipped,skipped,skipped,3
89,Con Alastair CAMPBELL,skipped,skipped,skipped,3
90,Con Alastair CAMPBELL,skipped,skipped,skipped,3
91,Con Alastair CAMPBELL,skipped,skipped,skipped,3
92,Con Alastair CAMPBELL,skipped,skipped,skipped,3
93,Con Alastair CAMPBELL,skipped,skipped,skipped,3
