voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
1,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
2,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
3,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
4,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
5,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
6,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
7,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
8,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
9,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
10,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
11,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
12,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
13,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
14,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
15,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
16,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
17,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
18,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
19,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
20,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
21,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
22,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
23,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
24,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
25,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
26,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
27,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
28,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
29,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
30,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
31,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
32,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
33,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
34,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
35,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
36,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
37,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
38,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
39,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
40,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
41,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
42,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
43,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
44,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
45,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
46,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
47,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
48,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
49,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
50,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
51,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
52,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
53,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
54,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
55,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
56,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
57,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
58,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
59,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
60,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
61,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
62,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
63,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
64,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
65,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
66,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
67,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
68,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
69,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
70,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
71,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
72,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
73,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
74,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
75,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
76,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
77,Barbara VAUGHAN (Con),skipped,skipped,skipped,skipped,,5
